epoch	train_loss	n_optimizer_steps
1	12.253327430433528	157
2	10.78260157518326	157
3	9.908878132036538	157
4	9.214602458249232	157
5	8.638091072155412	157
6	8.153777450512928	157
7	7.718617888772563	157
8	7.317749627836191	157
9	6.971532903659116	157
10	6.652768621019497	157
11	6.350684448412269	157
12	6.06564150646234	157
13	5.817502510775427	157
14	5.5843809030617875	157
15	5.374064153926388	157
16	5.175427786104239	157
17	4.9959362540275425	157
18	4.821509746988868	157
19	4.666416251735323	157
20	4.520412095792734	157
21	4.382775725832411	157
22	4.262047281690464	157
23	4.142627465497156	157
24	4.033321174087038	157
25	3.9344038204023035	157
26	3.8372976324360843	157
27	3.7528837987571766	157
28	3.670110151266596	157
29	3.5875933777754474	157
30	3.516445278362104	157
31	3.4472930279507	157
32	3.3796301601798673	157
33	3.321652005432518	157
34	3.265277628686018	157
35	3.211632734651019	157
36	3.1587838093945932	157
37	3.1148220885331463	157
38	3.065174857522272	157
39	3.025569323521511	157
40	2.983356077959583	157
41	2.9451560169268567	157
42	2.910069026764791	157
43	2.875391969255581	157
44	2.84479565529307	157
45	2.8135416143259424	157
46	2.7868334396629577	157
47	2.7575374773353527	157
48	2.7321136605208087	157
49	2.705095676859473	157
50	2.683508923099299	157
51	2.6621089877596327	157
52	2.6390284474488275	157
53	2.621113198577978	157
54	2.6007584022108916	157
55	2.579059011617284	157
56	2.564661206713148	157
57	2.548142560728037	157
58	2.5301711650411036	157
59	2.5146446425444	157
60	2.50044410851351	157
61	2.4861940973123926	157
62	2.471841139398563	157
63	2.4599768750986475	157
64	2.447416671522104	157
65	2.4350892540755544	157
66	2.421591615980598	157
67	2.409118951505916	157
68	2.3995566368103027	157
69	2.387547670655949	157
70	2.381108411558115	157
71	2.3695033295139387	157
72	2.3587697600103485	157
73	2.3510686531188383	157
74	2.340486725424505	157
75	2.3317421241930334	157
76	2.3237991743027027	157
77	2.3151868710851975	157
78	2.306523496178305	157
79	2.2992831126899476	157
80	2.291663336905704	157
81	2.284394463156439	157
82	2.277424402297682	157
