dataset_regime	seed	route	source_lexicality	label	morphology	phoneme_length	n_items	cell_flag	mean_raw_edit_distance	word_error_rate	total_raw_edit_distance	n_erroneous_items	mean_across_seeds	word_error_rate_across_seeds	n_items_per_seed
LICHTHEIM_CLEAN	21	ltm	real	Real words	simple	9	21	OK	0.0	0.0	0.0	0	0.07142857142857142	0.023809523809523808	21
LICHTHEIM_CLEAN	22	ltm	real	Real words	simple	9	21	OK	0.0	0.0	0.0	0	0.07142857142857142	0.023809523809523808	21
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	complex	3	19	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	19
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	complex	3	19	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	19
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	complex	3	19	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	19
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	complex	3	19	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	19
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	complex	4	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	complex	4	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	complex	4	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	complex	4	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	complex	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	complex	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	complex	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	complex	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	complex	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	complex	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	complex	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	complex	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	complex	8	34	OK	0.0	0.0	0.0	0	0.022058823529411763	0.014705882352941176	34
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	complex	8	34	OK	0.029411764705882353	0.029411764705882353	1.0	1	0.022058823529411763	0.014705882352941176	34
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	complex	8	34	OK	0.058823529411764705	0.029411764705882353	2.0	1	0.022058823529411763	0.014705882352941176	34
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	complex	8	34	OK	0.0	0.0	0.0	0	0.022058823529411763	0.014705882352941176	34
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	complex	9	33	OK	0.06060606060606061	0.06060606060606061	2.0	2	0.14393939393939392	0.07575757575757576	33
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	complex	9	33	OK	0.09090909090909091	0.06060606060606061	3.0	2	0.14393939393939392	0.07575757575757576	33
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	complex	9	33	OK	0.30303030303030304	0.15151515151515152	10.0	5	0.14393939393939392	0.07575757575757576	33
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	complex	9	33	OK	0.12121212121212122	0.030303030303030304	4.0	1	0.14393939393939392	0.07575757575757576	33
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	simple	3	28	OK	0.0	0.0	0.0	0	0.0	0.0	28
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	simple	3	28	OK	0.0	0.0	0.0	0	0.0	0.0	28
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	simple	3	28	OK	0.0	0.0	0.0	0	0.0	0.0	28
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	simple	3	28	OK	0.0	0.0	0.0	0	0.0	0.0	28
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	simple	4	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	simple	4	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	simple	4	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	simple	4	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	simple	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	simple	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	simple	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	simple	5	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	simple	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	simple	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	simple	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	simple	7	33	OK	0.0	0.0	0.0	0	0.0	0.0	33
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	simple	8	34	OK	0.0	0.0	0.0	0	0.0	0.0	34
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	simple	8	34	OK	0.0	0.0	0.0	0	0.0	0.0	34
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	simple	8	34	OK	0.0	0.0	0.0	0	0.0	0.0	34
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	simple	8	34	OK	0.0	0.0	0.0	0	0.0	0.0	34
LICHTHEIM_CLEAN	19	wm	pseudo	Pseudowords	simple	9	33	OK	0.12121212121212122	0.06060606060606061	4.0	2	0.15151515151515152	0.06818181818181818	33
LICHTHEIM_CLEAN	20	wm	pseudo	Pseudowords	simple	9	33	OK	0.15151515151515152	0.030303030303030304	5.0	1	0.15151515151515152	0.06818181818181818	33
LICHTHEIM_CLEAN	21	wm	pseudo	Pseudowords	simple	9	33	OK	0.3333333333333333	0.18181818181818182	11.0	6	0.15151515151515152	0.06818181818181818	33
LICHTHEIM_CLEAN	22	wm	pseudo	Pseudowords	simple	9	33	OK	0.0	0.0	0.0	0	0.15151515151515152	0.06818181818181818	33
LICHTHEIM_CLEAN	19	wm	real	Real words	complex	3	17	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	17
LICHTHEIM_CLEAN	20	wm	real	Real words	complex	3	17	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	17
LICHTHEIM_CLEAN	21	wm	real	Real words	complex	3	17	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	17
LICHTHEIM_CLEAN	22	wm	real	Real words	complex	3	17	SMALL_CELL	0.0	0.0	0.0	0	0.0	0.0	17
LICHTHEIM_CLEAN	19	wm	real	Real words	complex	4	32	OK	0.0	0.0	0.0	0	0.0	0.0	32
LICHTHEIM_CLEAN	20	wm	real	Real words	complex	4	32	OK	0.0	0.0	0.0	0	0.0	0.0	32
LICHTHEIM_CLEAN	21	wm	real	Real words	complex	4	32	OK	0.0	0.0	0.0	0	0.0	0.0	32
LICHTHEIM_CLEAN	22	wm	real	Real words	complex	4	32	OK	0.0	0.0	0.0	0	0.0	0.0	32
LICHTHEIM_CLEAN	19	wm	real	Real words	complex	5	101	OK	0.0	0.0	0.0	0	0.0	0.0	101
LICHTHEIM_CLEAN	20	wm	real	Real words	complex	5	101	OK	0.0	0.0	0.0	0	0.0	0.0	101
LICHTHEIM_CLEAN	21	wm	real	Real words	complex	5	101	OK	0.0	0.0	0.0	0	0.0	0.0	101
LICHTHEIM_CLEAN	22	wm	real	Real words	complex	5	101	OK	0.0	0.0	0.0	0	0.0	0.0	101
LICHTHEIM_CLEAN	19	wm	real	Real words	complex	7	64	OK	0.0	0.0	0.0	0	0.0	0.0	64
LICHTHEIM_CLEAN	20	wm	real	Real words	complex	7	64	OK	0.0	0.0	0.0	0	0.0	0.0	64
LICHTHEIM_CLEAN	21	wm	real	Real words	complex	7	64	OK	0.0	0.0	0.0	0	0.0	0.0	64
LICHTHEIM_CLEAN	22	wm	real	Real words	complex	7	64	OK	0.0	0.0	0.0	0	0.0	0.0	64
LICHTHEIM_CLEAN	19	wm	real	Real words	complex	8	46	OK	0.0	0.0	0.0	0	0.0	0.0	46
LICHTHEIM_CLEAN	20	wm	real	Real words	complex	8	46	OK	0.0	0.0	0.0	0	0.0	0.0	46
LICHTHEIM_CLEAN	21	wm	real	Real words	complex	8	46	OK	0.0	0.0	0.0	0	0.0	0.0	46
LICHTHEIM_CLEAN	22	wm	real	Real words	complex	8	46	OK	0.0	0.0	0.0	0	0.0	0.0	46
LICHTHEIM_CLEAN	19	wm	real	Real words	complex	9	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	20	wm	real	Real words	complex	9	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	21	wm	real	Real words	complex	9	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	22	wm	real	Real words	complex	9	45	OK	0.0	0.0	0.0	0	0.0	0.0	45
LICHTHEIM_CLEAN	19	wm	real	Real words	simple	3	83	OK	0.0	0.0	0.0	0	0.0	0.0	83
LICHTHEIM_CLEAN	20	wm	real	Real words	simple	3	83	OK	0.0	0.0	0.0	0	0.0	0.0	83
LICHTHEIM_CLEAN	21	wm	real	Real words	simple	3	83	OK	0.0	0.0	0.0	0	0.0	0.0	83
LICHTHEIM_CLEAN	22	wm	real	Real words	simple	3	83	OK	0.0	0.0	0.0	0	0.0	0.0	83
LICHTHEIM_CLEAN	19	wm	real	Real words	simple	4	66	OK	0.0	0.0	0.0	0	0.0	0.0	66
LICHTHEIM_CLEAN	20	wm	real	Real words	simple	4	66	OK	0.0	0.0	0.0	0	0.0	0.0	66
LICHTHEIM_CLEAN	21	wm	real	Real words	simple	4	66	OK	0.0	0.0	0.0	0	0.0	0.0	66
LICHTHEIM_CLEAN	22	wm	real	Real words	simple	4	66	OK	0.0	0.0	0.0	0	0.0	0.0	66
LICHTHEIM_CLEAN	19	wm	real	Real words	simple	5	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	20	wm	real	Real words	simple	5	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	21	wm	real	Real words	simple	5	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	22	wm	real	Real words	simple	5	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	19	wm	real	Real words	simple	7	112	OK	0.0	0.0	0.0	0	0.0	0.0	112
LICHTHEIM_CLEAN	20	wm	real	Real words	simple	7	112	OK	0.0	0.0	0.0	0	0.0	0.0	112
LICHTHEIM_CLEAN	21	wm	real	Real words	simple	7	112	OK	0.0	0.0	0.0	0	0.0	0.0	112
LICHTHEIM_CLEAN	22	wm	real	Real words	simple	7	112	OK	0.0	0.0	0.0	0	0.0	0.0	112
LICHTHEIM_CLEAN	19	wm	real	Real words	simple	8	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	20	wm	real	Real words	simple	8	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	21	wm	real	Real words	simple	8	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	22	wm	real	Real words	simple	8	42	OK	0.0	0.0	0.0	0	0.0	0.0	42
LICHTHEIM_CLEAN	19	wm	real	Real words	simple	9	21	OK	0.0	0.0	0.0	0	0.0	0.0	21
LICHTHEIM_CLEAN	20	wm	real	Real words	simple	9	21	OK	0.0	0.0	0.0	0	0.0	0.0	21
LICHTHEIM_CLEAN	21	wm	real	Real words	simple	9	21	OK	0.0	0.0	0.0	0	0.0	0.0	21
LICHTHEIM_CLEAN	22	wm	real	Real words	simple	9	21	OK	0.0	0.0	0.0	0	0.0	0.0	21
