state_id	bin_lo	bin_hi	count
W1_SRC	0.0323	0.04252333333333334	0
W1_SRC	0.04252333333333334	0.05274666666666667	0
W1_SRC	0.05274666666666667	0.06297	0
W1_SRC	0.06297	0.07319333333333333	0
W1_SRC	0.07319333333333333	0.08341666666666667	0
W1_SRC	0.08341666666666667	0.09364	0
W1_SRC	0.09364	0.10386333333333334	0
W1_SRC	0.10386333333333334	0.11408666666666667	0
W1_SRC	0.11408666666666667	0.12431	0
W1_SRC	0.12431	0.13453333333333334	0
W1_SRC	0.13453333333333334	0.14475666666666667	0
W1_SRC	0.14475666666666667	0.15498	0
W1_SRC	0.15498	0.16520333333333334	0
W1_SRC	0.16520333333333334	0.17542666666666668	0
W1_SRC	0.17542666666666668	0.18565	0
W1_SRC	0.18565	0.19587333333333334	0
W1_SRC	0.19587333333333334	0.20609666666666668	0
W1_SRC	0.20609666666666668	0.21632	0
W1_SRC	0.21632	0.22654333333333335	0
W1_SRC	0.22654333333333335	0.23676666666666668	0
W1_SRC	0.23676666666666668	0.24699000000000002	0
W1_SRC	0.24699000000000002	0.25721333333333335	0
W1_SRC	0.25721333333333335	0.2674366666666667	0
W1_SRC	0.2674366666666667	0.27766	0
W1_SRC	0.27766	0.2878833333333334	0
W1_SRC	0.2878833333333334	0.2981066666666667	0
W1_SRC	0.2981066666666667	0.30833	0
W1_SRC	0.30833	0.31855333333333335	0
W1_SRC	0.31855333333333335	0.3287766666666667	0
W1_SRC	0.3287766666666667	0.339	0
W1_SRC	0.339	0.34922333333333333	0
W1_SRC	0.34922333333333333	0.3594466666666667	0
W1_SRC	0.3594466666666667	0.36967000000000005	3
W1_SRC	0.36967000000000005	0.37989333333333336	2
W1_SRC	0.37989333333333336	0.39011666666666667	6
W1_SRC	0.39011666666666667	0.40034000000000003	11
W1_SRC	0.40034000000000003	0.4105633333333334	20
W1_SRC	0.4105633333333334	0.4207866666666667	40
W1_SRC	0.4207866666666667	0.43101	70
W1_SRC	0.43101	0.44123333333333337	139
W1_SRC	0.44123333333333337	0.45145666666666673	289
W1_SRC	0.45145666666666673	0.46168000000000003	495
W1_SRC	0.46168000000000003	0.47190333333333334	791
W1_SRC	0.47190333333333334	0.4821266666666667	1185
W1_SRC	0.4821266666666667	0.49235000000000007	1924
W1_SRC	0.49235000000000007	0.5025733333333334	2703
W1_SRC	0.5025733333333334	0.5127966666666667	3455
W1_SRC	0.5127966666666667	0.52302	4107
W1_SRC	0.52302	0.5332433333333334	4358
W1_SRC	0.5332433333333334	0.5434666666666668	3705
W1_SRC	0.5434666666666668	0.55369	2771
W1_SRC	0.55369	0.5639133333333334	1821
W1_SRC	0.5639133333333334	0.5741366666666667	1107
W1_SRC	0.5741366666666667	0.58436	448
W1_SRC	0.58436	0.5945833333333334	111
W1_SRC	0.5945833333333334	0.6048066666666667	10
W1_SRC	0.6048066666666667	0.6150300000000001	0
W1_SRC	0.6150300000000001	0.6252533333333334	0
W1_SRC	0.6252533333333334	0.6354766666666667	0
W1_SRC	0.6354766666666667	0.6457	0
W1_REP	0.0323	0.04252333333333334	0
W1_REP	0.04252333333333334	0.05274666666666667	0
W1_REP	0.05274666666666667	0.06297	0
W1_REP	0.06297	0.07319333333333333	0
W1_REP	0.07319333333333333	0.08341666666666667	0
W1_REP	0.08341666666666667	0.09364	0
W1_REP	0.09364	0.10386333333333334	0
W1_REP	0.10386333333333334	0.11408666666666667	0
W1_REP	0.11408666666666667	0.12431	0
W1_REP	0.12431	0.13453333333333334	0
W1_REP	0.13453333333333334	0.14475666666666667	0
W1_REP	0.14475666666666667	0.15498	0
W1_REP	0.15498	0.16520333333333334	0
W1_REP	0.16520333333333334	0.17542666666666668	0
W1_REP	0.17542666666666668	0.18565	0
W1_REP	0.18565	0.19587333333333334	0
W1_REP	0.19587333333333334	0.20609666666666668	0
W1_REP	0.20609666666666668	0.21632	0
W1_REP	0.21632	0.22654333333333335	0
W1_REP	0.22654333333333335	0.23676666666666668	0
W1_REP	0.23676666666666668	0.24699000000000002	0
W1_REP	0.24699000000000002	0.25721333333333335	0
W1_REP	0.25721333333333335	0.2674366666666667	0
W1_REP	0.2674366666666667	0.27766	0
W1_REP	0.27766	0.2878833333333334	0
W1_REP	0.2878833333333334	0.2981066666666667	0
W1_REP	0.2981066666666667	0.30833	0
W1_REP	0.30833	0.31855333333333335	0
W1_REP	0.31855333333333335	0.3287766666666667	0
W1_REP	0.3287766666666667	0.339	0
W1_REP	0.339	0.34922333333333333	0
W1_REP	0.34922333333333333	0.3594466666666667	0
W1_REP	0.3594466666666667	0.36967000000000005	3
W1_REP	0.36967000000000005	0.37989333333333336	3
W1_REP	0.37989333333333336	0.39011666666666667	6
W1_REP	0.39011666666666667	0.40034000000000003	13
W1_REP	0.40034000000000003	0.4105633333333334	19
W1_REP	0.4105633333333334	0.4207866666666667	38
W1_REP	0.4207866666666667	0.43101	73
W1_REP	0.43101	0.44123333333333337	138
W1_REP	0.44123333333333337	0.45145666666666673	297
W1_REP	0.45145666666666673	0.46168000000000003	493
W1_REP	0.46168000000000003	0.47190333333333334	809
W1_REP	0.47190333333333334	0.4821266666666667	1190
W1_REP	0.4821266666666667	0.49235000000000007	1919
W1_REP	0.49235000000000007	0.5025733333333334	2699
W1_REP	0.5025733333333334	0.5127966666666667	3476
W1_REP	0.5127966666666667	0.52302	4112
W1_REP	0.52302	0.5332433333333334	4335
W1_REP	0.5332433333333334	0.5434666666666668	3723
W1_REP	0.5434666666666668	0.55369	2735
W1_REP	0.55369	0.5639133333333334	1845
W1_REP	0.5639133333333334	0.5741366666666667	1086
W1_REP	0.5741366666666667	0.58436	443
W1_REP	0.58436	0.5945833333333334	108
W1_REP	0.5945833333333334	0.6048066666666667	8
W1_REP	0.6048066666666667	0.6150300000000001	0
W1_REP	0.6150300000000001	0.6252533333333334	0
W1_REP	0.6252533333333334	0.6354766666666667	0
W1_REP	0.6354766666666667	0.6457	0
W2_SRC	0.0323	0.04252333333333334	0
W2_SRC	0.04252333333333334	0.05274666666666667	0
W2_SRC	0.05274666666666667	0.06297	0
W2_SRC	0.06297	0.07319333333333333	0
W2_SRC	0.07319333333333333	0.08341666666666667	0
W2_SRC	0.08341666666666667	0.09364	0
W2_SRC	0.09364	0.10386333333333334	0
W2_SRC	0.10386333333333334	0.11408666666666667	0
W2_SRC	0.11408666666666667	0.12431	0
W2_SRC	0.12431	0.13453333333333334	0
W2_SRC	0.13453333333333334	0.14475666666666667	0
W2_SRC	0.14475666666666667	0.15498	0
W2_SRC	0.15498	0.16520333333333334	0
W2_SRC	0.16520333333333334	0.17542666666666668	0
W2_SRC	0.17542666666666668	0.18565	0
W2_SRC	0.18565	0.19587333333333334	0
W2_SRC	0.19587333333333334	0.20609666666666668	0
W2_SRC	0.20609666666666668	0.21632	0
W2_SRC	0.21632	0.22654333333333335	0
W2_SRC	0.22654333333333335	0.23676666666666668	0
W2_SRC	0.23676666666666668	0.24699000000000002	0
W2_SRC	0.24699000000000002	0.25721333333333335	0
W2_SRC	0.25721333333333335	0.2674366666666667	0
W2_SRC	0.2674366666666667	0.27766	0
W2_SRC	0.27766	0.2878833333333334	0
W2_SRC	0.2878833333333334	0.2981066666666667	0
W2_SRC	0.2981066666666667	0.30833	0
W2_SRC	0.30833	0.31855333333333335	0
W2_SRC	0.31855333333333335	0.3287766666666667	0
W2_SRC	0.3287766666666667	0.339	0
W2_SRC	0.339	0.34922333333333333	0
W2_SRC	0.34922333333333333	0.3594466666666667	0
W2_SRC	0.3594466666666667	0.36967000000000005	0
W2_SRC	0.36967000000000005	0.37989333333333336	2
W2_SRC	0.37989333333333336	0.39011666666666667	7
W2_SRC	0.39011666666666667	0.40034000000000003	6
W2_SRC	0.40034000000000003	0.4105633333333334	19
W2_SRC	0.4105633333333334	0.4207866666666667	48
W2_SRC	0.4207866666666667	0.43101	77
W2_SRC	0.43101	0.44123333333333337	167
W2_SRC	0.44123333333333337	0.45145666666666673	254
W2_SRC	0.45145666666666673	0.46168000000000003	498
W2_SRC	0.46168000000000003	0.47190333333333334	842
W2_SRC	0.47190333333333334	0.4821266666666667	1348
W2_SRC	0.4821266666666667	0.49235000000000007	2041
W2_SRC	0.49235000000000007	0.5025733333333334	2758
W2_SRC	0.5025733333333334	0.5127966666666667	3678
W2_SRC	0.5127966666666667	0.52302	4046
W2_SRC	0.52302	0.5332433333333334	4078
W2_SRC	0.5332433333333334	0.5434666666666668	3535
W2_SRC	0.5434666666666668	0.55369	2701
W2_SRC	0.55369	0.5639133333333334	1822
W2_SRC	0.5639133333333334	0.5741366666666667	1082
W2_SRC	0.5741366666666667	0.58436	425
W2_SRC	0.58436	0.5945833333333334	127
W2_SRC	0.5945833333333334	0.6048066666666667	10
W2_SRC	0.6048066666666667	0.6150300000000001	0
W2_SRC	0.6150300000000001	0.6252533333333334	0
W2_SRC	0.6252533333333334	0.6354766666666667	0
W2_SRC	0.6354766666666667	0.6457	0
W2_REP	0.0323	0.04252333333333334	0
W2_REP	0.04252333333333334	0.05274666666666667	0
W2_REP	0.05274666666666667	0.06297	0
W2_REP	0.06297	0.07319333333333333	0
W2_REP	0.07319333333333333	0.08341666666666667	0
W2_REP	0.08341666666666667	0.09364	0
W2_REP	0.09364	0.10386333333333334	0
W2_REP	0.10386333333333334	0.11408666666666667	0
W2_REP	0.11408666666666667	0.12431	0
W2_REP	0.12431	0.13453333333333334	0
W2_REP	0.13453333333333334	0.14475666666666667	0
W2_REP	0.14475666666666667	0.15498	0
W2_REP	0.15498	0.16520333333333334	0
W2_REP	0.16520333333333334	0.17542666666666668	0
W2_REP	0.17542666666666668	0.18565	0
W2_REP	0.18565	0.19587333333333334	0
W2_REP	0.19587333333333334	0.20609666666666668	0
W2_REP	0.20609666666666668	0.21632	0
W2_REP	0.21632	0.22654333333333335	0
W2_REP	0.22654333333333335	0.23676666666666668	0
W2_REP	0.23676666666666668	0.24699000000000002	0
W2_REP	0.24699000000000002	0.25721333333333335	0
W2_REP	0.25721333333333335	0.2674366666666667	0
W2_REP	0.2674366666666667	0.27766	0
W2_REP	0.27766	0.2878833333333334	0
W2_REP	0.2878833333333334	0.2981066666666667	0
W2_REP	0.2981066666666667	0.30833	0
W2_REP	0.30833	0.31855333333333335	0
W2_REP	0.31855333333333335	0.3287766666666667	0
W2_REP	0.3287766666666667	0.339	0
W2_REP	0.339	0.34922333333333333	0
W2_REP	0.34922333333333333	0.3594466666666667	0
W2_REP	0.3594466666666667	0.36967000000000005	0
W2_REP	0.36967000000000005	0.37989333333333336	2
W2_REP	0.37989333333333336	0.39011666666666667	7
W2_REP	0.39011666666666667	0.40034000000000003	7
W2_REP	0.40034000000000003	0.4105633333333334	17
W2_REP	0.4105633333333334	0.4207866666666667	48
W2_REP	0.4207866666666667	0.43101	79
W2_REP	0.43101	0.44123333333333337	160
W2_REP	0.44123333333333337	0.45145666666666673	264
W2_REP	0.45145666666666673	0.46168000000000003	501
W2_REP	0.46168000000000003	0.47190333333333334	832
W2_REP	0.47190333333333334	0.4821266666666667	1361
W2_REP	0.4821266666666667	0.49235000000000007	2054
W2_REP	0.49235000000000007	0.5025733333333334	2754
W2_REP	0.5025733333333334	0.5127966666666667	3693
W2_REP	0.5127966666666667	0.52302	4035
W2_REP	0.52302	0.5332433333333334	4086
W2_REP	0.5332433333333334	0.5434666666666668	3536
W2_REP	0.5434666666666668	0.55369	2698
W2_REP	0.55369	0.5639133333333334	1820
W2_REP	0.5639133333333334	0.5741366666666667	1070
W2_REP	0.5741366666666667	0.58436	418
W2_REP	0.58436	0.5945833333333334	120
W2_REP	0.5945833333333334	0.6048066666666667	9
