epoch	train_loss	n_optimizer_steps
109	2.0464801431461503	157
110	2.0418480778955352	157
111	2.038573731282714	157
112	2.0346188909688574	157
113	2.031248459390774	157
114	2.026859365451108	157
115	2.0228001076704376	157
116	2.0203461624254846	157
117	2.0165586851205037	157
118	2.0115332436409727	157
119	2.008968247729502	157
120	2.00520508456382	157
121	2.000439878481968	157
122	1.9968990269739917	157
123	1.994385669185857	157
124	1.9915157419860743	157
125	1.9876720981233438	157
126	1.9828453124708432	157
127	1.979557429908947	157
128	1.9759641483331183	157
129	1.9717685956104545	157
130	1.9681579466837986	157
131	1.966683596562428	157
132	1.96292446904881	157
133	1.95848625632608	157
134	1.9558090928253855	157
135	1.9517979925605142	157
136	1.9495571054470766	157
137	1.9467359948310123	157
138	1.9433356690558659	157
139	1.9386697271067626	157
140	1.936058071008913	157
141	1.9335410389930578	157
142	1.9306830691683823	157
143	1.925992376485448	157
144	1.9230859560571658	157
145	1.9200213228820995	157
146	1.916564665022929	157
147	1.913927116211812	157
148	1.9093226247532353	157
149	1.9082401231595665	157
150	1.9037479268517463	157
151	1.901542128271358	157
152	1.8972397625066673	157
153	1.8960251656307536	157
154	1.8912617104827978	157
155	1.889342840310115	157
156	1.885068954935499	157
157	1.8823850587674766	157
158	1.8785887516228257	157
159	1.876754224680032	157
160	1.8738116481501585	157
161	1.871190732451761	157
162	1.868520328953008	157
163	1.8646814777592944	157
164	1.8609608594019702	157
165	1.8585763569850071	157
166	1.8564159779032325	157
167	1.8523238806208229	157
168	1.8495144699789157	157
169	1.8489440094893146	157
170	1.844807336284856	157
171	1.841362865107834	157
172	1.8375355794930914	157
173	1.8355024605040338	157
174	1.8332072754574429	157
175	1.8304128753151863	157
176	1.8265446416891304	157
177	1.8247304114566487	157
178	1.8214856796203904	157
179	1.8191141816461163	157
180	1.815192722211218	157
181	1.812747372943125	157
182	1.811147591870302	157
183	1.8071601466768106	157
184	1.805619150210338	157
185	1.8023744214112591	157
186	1.7981885185666904	157
187	1.7975512894855183	157
188	1.7938332694351293	157
189	1.7909172978370813	157
190	1.7882033184075812	157
191	1.7865634184734078	157
192	1.7835173090552068	157
193	1.779608721186401	157
194	1.7774194311943783	157
195	1.7746495502010273	157
196	1.7722033490041258	157
197	1.7695641487267366	157
198	1.7666429698846902	157
199	1.7644523739055464	157
200	1.761069027481565	157
201	1.7588380749817867	157
202	1.7570052055796241	157
203	1.7528923438612822	157
204	1.7512456854437566	157
205	1.748722140196782	157
206	1.7457967518241542	157
207	1.7439767699332753	157
208	1.7409906053239372	157
209	1.7377171212700522	157
210	1.7358657508898692	157
211	1.732822810009027	157
212	1.731183404375793	157
213	1.728988434099088	157
214	1.7254344247708655	157
215	1.7225715347156403	157
216	1.7208164755705815	157
217	1.7174995697228013	157
218	1.7149638021068208	157
219	1.7124996337161702	157
220	1.711028364053957	157
221	1.7081314818874287	157
222	1.7057198999793666	157
223	1.7034291059348234	157
224	1.7008854902473984	157
225	1.6976414349428408	157
226	1.6940872274386656	157
227	1.6925897218619184	157
228	1.6900736047963427	157
229	1.6882379510600096	157
230	1.685379395819014	157
231	1.6831891680978666	157
232	1.6801198272948052	157
233	1.677645604321911	157
234	1.6748126904675915	157
235	1.6735769791208255	157
236	1.6706814340725067	157
237	1.6669628673298345	157
238	1.6658517213384056	157
239	1.662733751497451	157
240	1.6613354272903151	157
241	1.6584004535796537	157
242	1.6552505424827526	157
243	1.6544097024164381	157
244	1.6505209556810416	157
245	1.6478313192440446	157
246	1.6460889555086755	157
247	1.6438698351003562	157
248	1.640659695977618	157
249	1.639141190583539	157
250	1.6373340719065088	157
251	1.6342502042746088	157
252	1.6313634852694858	157
253	1.6288097664049477	157
254	1.6271057204835733	157
255	1.6244935374351064	157
256	1.6216825375891035	157
257	1.6208134775708436	157
258	1.6181875133210686	157
259	1.6144130450145455	157
260	1.6124525237235294	157
261	1.6110136083736541	157
262	1.6070593420866948	157
263	1.6042553300310851	157
264	1.6032994530003541	157
265	1.6006392331639672	157
266	1.5997205198190774	157
267	1.5965170921034115	157
268	1.594084245384119	157
269	1.5923598708620497	157
270	1.5885600808319773	157
271	1.5876633604620671	157
272	1.586267357419251	157
273	1.582531836382143	157
274	1.5802954397383768	157
275	1.5769092171055497	157
276	1.5766538343611796	157
277	1.5728454384834143	157
278	1.5707888800627108	157
279	1.5699413604797072	157
280	1.5669364883641528	157
281	1.5639266967773438	157
282	1.5616195277803262	157
283	1.5592522810978495	157
284	1.5565768457522058	157
285	1.55636880048521	157
286	1.5520644058847124	157
287	1.550720646123218	157
288	1.5485136258374355	157
289	1.545439212185562	157
290	1.5438945893269436	157
291	1.5419664838511473	157
292	1.5388424343364253	157
293	1.5372873081523142	157
294	1.5355760420963263	157
295	1.533273631600058	157
296	1.5313297616448371	157
297	1.5290009489484653	157
298	1.5271795813445073	157
299	1.5238266803656415	157
300	1.5211589002305534	157
301	1.5202296759672225	157
302	1.5168506909327901	157
303	1.5152966216870933	157
304	1.5131244393670635	157
305	1.5110376139355313	157
306	1.5080405200362965	157
307	1.5064153534591578	157
308	1.5041897623402298	157
309	1.502090184551895	157
310	1.5000769461795782	157
311	1.4979991798947572	157
312	1.495172611467398	157
313	1.4945819385492118	157
314	1.4911678968721134	157
315	1.490276958532394	157
316	1.4876346967782184	157
317	1.4849159019008564	157
318	1.4819429406694546	157
319	1.4809423548400782	157
320	1.4784958218313327	157
321	1.47636267182174	157
322	1.474704145625898	157
323	1.471020113890338	157
324	1.469730914018716	157
325	1.46775535565273	157
326	1.4661510772765822	157
327	1.4636040645040524	157
328	1.4622265958482292	157
329	1.4597482430707118	157
330	1.4561040469795277	157
331	1.4551039638033338	157
332	1.4508655352197635	157
333	1.4501409766021047	157
334	1.4482772145301672	157
335	1.446175475788724	157
336	1.4449510513597232	157
337	1.4428043707161193	157
338	1.4414643907243279	157
339	1.4372827535981585	157
340	1.4363736521666217	157
341	1.4334992717026145	157
342	1.431236200271898	157
343	1.4296775152728816	157
344	1.4275113830141202	157
345	1.4254700803452995	157
346	1.4226990604096916	157
347	1.421131584295042	157
348	1.418808013770231	157
349	1.417371907051961	157
350	1.4137965045916807	157
351	1.413974156804905	157
352	1.4108566357071992	157
353	1.4107125526780535	157
354	1.4068518163292272	157
355	1.4051110850777595	157
356	1.4029967154666876	157
357	1.4007887088569106	157
358	1.399148182504496	157
359	1.3959558108809647	157
360	1.39364712936863	157
361	1.3922756067506827	157
362	1.3897344747166724	157
363	1.3883526575793126	157
364	1.384904361834192	157
365	1.3837348412556254	157
366	1.3819682104572368	157
367	1.3802324305674074	157
368	1.3784992102604763	157
369	1.3753432118968598	157
370	1.3747781629015685	157
371	1.371502647733992	157
372	1.3698011644326957	157
373	1.3681113773090825	157
374	1.3656013239720823	157
375	1.363436127923856	157
376	1.3612557429416923	157
377	1.3604063615677462	157
378	1.3569135559592278	157
379	1.3555435025767915	157
380	1.353997142451584	157
381	1.3521918255812044	157
382	1.3495026614255965	157
383	1.3482095914281857	157
384	1.3472141338761445	157
385	1.3439750025986106	157
386	1.341777121944792	157
387	1.340071520228295	157
388	1.338122418731641	157
389	1.3359301378772517	157
390	1.333368229258592	157
391	1.3320520136766374	157
392	1.3298917249509483	157
393	1.3273874217537558	157
394	1.3268843972758881	157
395	1.3235870630118498	157
396	1.32265504530281	157
397	1.3188928092361256	157
398	1.3187374301776764	157
399	1.315552661373357	157
400	1.3149338611371957	157
401	1.3127656415769249	157
402	1.3089601689842856	157
403	1.3083438402528216	157
404	1.3065778791524802	157
405	1.3027359125720468	157
406	1.3034325731787713	157
407	1.3005512064429605	157
408	1.2989554967090582	157
409	1.296807355941481	157
410	1.294801018799946	157
411	1.2926858777453185	157
412	1.2904347340772107	157
413	1.2889894307798642	157
414	1.2872961820310849	157
415	1.2853596233258582	157
416	1.2835798772277347	157
417	1.2811982176106447	157
418	1.2794512958283637	157
419	1.2778142068036802	157
420	1.2746345397013767	157
421	1.2741205616361777	157
422	1.272399035229045	157
423	1.2687291613050327	157
424	1.2667520069012976	157
425	1.2662124071910883	157
426	1.2636275838135154	157
427	1.2619356949617908	157
428	1.2599139889334416	157
429	1.258135953526588	157
430	1.2559978498774729	157
431	1.254434060898556	157
432	1.2510280366156512	157
433	1.249465851267432	157
434	1.248434408455138	157
435	1.2452806302696278	157
436	1.2451362070763947	157
437	1.2424621460544076	157
438	1.2411339913204218	157
439	1.238996101792451	157
440	1.2381562434943618	157
441	1.2338183791774093	157
442	1.2339728782131414	157
443	1.2322650927646903	157
444	1.2296754926632925	157
445	1.2278822812305135	157
446	1.2270420797311576	157
447	1.2235622056730233	157
448	1.222181402953567	157
449	1.2205424787132604	157
450	1.2183062475957689	157
451	1.2164698922710053	157
452	1.215566400509731	157
453	1.2126016958503967	157
454	1.2109258106559704	157
455	1.2090921029923067	157
456	1.2056750408403434	157
457	1.2056998181494938	157
458	1.2040945223182629	157
459	1.200373747546202	157
460	1.1999984372193646	157
461	1.197845370146879	157
462	1.1964954183359815	157
463	1.1933257245713738	157
464	1.1924904622849386	157
465	1.1904578755615622	157
466	1.1892024301419593	157
467	1.1852243235156794	157
468	1.1843040672836789	157
469	1.1843611882750396	157
470	1.1810613194848323	157
471	1.1790030731517038	157
472	1.1779055208157583	157
473	1.1740478630278521	157
474	1.1736600528097456	157
475	1.1726273882920575	157
476	1.169098902659811	157
477	1.1677896369035077	157
478	1.1670753006722516	157
479	1.1649447823785672	157
480	1.1632571334292174	157
481	1.160696123056351	157
482	1.1588728739197847	157
483	1.1565291782852951	157
484	1.1560492432041534	157
485	1.153940281290917	157
486	1.1519171166571842	157
487	1.1505578672809966	157
488	1.1490351272996064	157
489	1.1466942258701203	157
490	1.1435803691293025	157
491	1.1429158099897347	157
492	1.1405333686786092	157
493	1.139953524443754	157
494	1.136172731211231	157
495	1.1360903393690753	157
496	1.1329017623214965	157
497	1.1324955467965192	157
498	1.1293104340316384	157
499	1.1294073124600064	157
500	1.1261819684581391	157
501	1.1244326082004863	157
502	1.1208734705949286	157
503	1.120328451797461	157
504	1.1193325652438364	157
505	1.1162132510713711	157
506	1.1152641051893781	157
507	1.1141886490925101	157
508	1.1118082229498845	157
509	1.1105394503872865	157
510	1.1082447380017324	157
511	1.107204413338072	157
512	1.1037932197759106	157
513	1.1035431129917217	157
514	1.1004923631431192	157
515	1.099311841900941	157
516	1.0966475617354083	157
517	1.0940670557082839	157
518	1.0948657177056476	157
519	1.092539798681903	157
520	1.0897558730119352	157
521	1.088972190003486	157
522	1.0870755405942345	157
523	1.0847159567152618	157
524	1.0831861655423596	157
525	1.0809118341488444	157
526	1.0805188003619006	157
527	1.077337403206309	157
528	1.0766815110376686	157
529	1.0745781743602387	157
530	1.0723855165159626	157
531	1.0709131538488303	157
532	1.070107380675662	157
533	1.068835362127632	157
534	1.0655236141696858	157
535	1.0644535456493402	157
536	1.0619712183429937	157
537	1.060545338187248	157
538	1.0585409110518778	157
539	1.0563883754857786	157
540	1.0561482325481002	157
541	1.0543802593164384	157
542	1.0514510133463866	157
543	1.0500533079645435	157
544	1.047561087805754	157
545	1.047035768912856	157
546	1.045300588486301	157
547	1.0425470573886944	157
548	1.0414489739260095	157
549	1.0389168038489713	157
550	1.0368374536751181	157
551	1.0369323256668772	157
552	1.0341263523527011	157
553	1.0320817019529402	157
554	1.0296754423220447	157
555	1.0299097732373863	157
556	1.0269892739642197	157
557	1.0261486275180889	157
558	1.0240632314590892	157
559	1.0221714411571527	157
560	1.0209967991349045	157
561	1.0193789297608054	157
562	1.0166416912321832	157
563	1.0151261721447016	157
564	1.0125816422662917	157
565	1.01240076988366	157
566	1.0109357537737318	157
567	1.0089907399408378	157
568	1.0077077932418532	157
569	1.0058899301632194	157
570	1.0036113429221378	157
571	1.0010044798729525	157
572	1.000689610933802	157
573	0.9978510691861439	157
574	0.9959534569910378	157
575	0.9946136117740801	157
576	0.9929997974140629	157
577	0.9919575164272527	157
578	0.9896669816818966	157
579	0.9884424460162023	157
580	0.9863014574263506	157
581	0.9855631445623507	157
582	0.9839028674326126	157
583	0.981718900477051	157
584	0.977860536924593	157
585	0.9770933032795123	157
586	0.9770112174331762	157
587	0.9744177787167252	157
588	0.9728309132490948	157
589	0.9715896723376718	157
590	0.9687046423839156	157
591	0.9684168954563749	157
592	0.966001197790644	157
593	0.9628219342535469	157
594	0.9620878126970522	157
595	0.961352461842215	157
596	0.9601761030543382	157
597	0.9569258632933259	157
598	0.9557483522755326	157
599	0.9548491011759278	157
600	0.9524808681694565	157
601	0.9502846253146032	157
602	0.949528000916645	157
603	0.947716903155017	157
604	0.9456527005335328	157
605	0.9443526670431636	157
606	0.9420399779726745	157
607	0.9402558564380475	157
608	0.9391379823350603	157
609	0.9370857849242581	157
610	0.9349949363690273	157
611	0.9339091527234217	157
612	0.9319244049916602	157
613	0.9291639517826639	157
614	0.9287784065410589	157
615	0.9265567869137806	157
616	0.9261430744912215	157
617	0.9234222382496876	157
618	0.9212395571599341	157
619	0.9204862728999679	157
620	0.9169280658102339	157
621	0.9164235257798699	157
622	0.9158486769457531	157
623	0.9129937283552376	157
624	0.9124608586548241	157
625	0.9109660318702649	157
626	0.9092423262869477	157
627	0.9076979031228716	157
628	0.9060162563992155	157
629	0.9039994455446863	157
630	0.9017405035389456	157
631	0.9000379002777634	157
632	0.8994502846602421	157
633	0.8974052819476765	157
634	0.8948117228829937	157
635	0.8953627583327567	157
636	0.891574466684062	157
637	0.8910506865021529	157
638	0.8887035489841631	157
639	0.8879789907461518	157
640	0.8861934504691203	157
641	0.8840657578911751	157
642	0.881877092798804	157
643	0.8796173205041582	157
644	0.8784802320656503	157
645	0.8760036940027953	157
646	0.8757524441002281	157
647	0.8729744887655708	157
648	0.8727023134565657	157
649	0.8708018793421946	157
650	0.868568527091081	157
651	0.8675817964942591	157
652	0.8662227122646988	157
653	0.8641062925575645	157
654	0.8624639070717393	157
655	0.8602832346964794	157
656	0.8586204306335207	157
657	0.8571347544907005	157
658	0.8557240442865214	157
659	0.8537417984312508	157
660	0.8520055363891991	157
661	0.8505315848976184	157
662	0.848143744620548	157
663	0.8471180845977394	157
664	0.8451227181276698	157
665	0.8455313918696847	157
666	0.8431436290406877	157
667	0.8419912916839503	157
668	0.8393957440260869	157
669	0.8365868341391254	157
670	0.8362466586623222	157
671	0.8338949452539918	157
672	0.8321911013050444	157
673	0.831152266377856	157
674	0.8289531545274577	157
675	0.8267110324209663	157
676	0.8263299932145769	157
677	0.825026072514285	157
678	0.8230812792565413	157
679	0.8217814606466111	157
680	0.8192876228101694	157
681	0.8181794122525841	157
682	0.8156931893840716	157
683	0.8145245955248547	157
684	0.8121923060174201	157
685	0.81150949039277	157
686	0.8091716667649093	157
687	0.8081284689295823	157
688	0.806414914358953	157
689	0.8054904930151192	157
690	0.8035890099349295	157
691	0.8022653331422502	157
692	0.7999693508360796	157
693	0.798795211467014	157
694	0.7963012677089424	157
695	0.7937743690363162	157
696	0.7943541699913657	157
697	0.7911636799004427	157
698	0.7905069752863259	157
699	0.7889291735211755	157
700	0.7880822283447169	157
701	0.786398961665524	157
702	0.7842736528937224	157
703	0.7819353976067464	157
704	0.7816113085503791	157
705	0.7787490004946471	157
706	0.7771062437136462	157
707	0.7768751842201136	157
708	0.7735666454217995	157
709	0.7721267171726105	157
710	0.7700474850691048	157
711	0.7687071360600223	157
712	0.7664172307700868	157
713	0.7666242228951424	157
714	0.7651745088540824	157
715	0.7626301570303121	157
716	0.7630643780064431	157
717	0.7593185867473577	157
718	0.7584757630232792	157
719	0.7563505400517944	157
720	0.7544163514854042	157
721	0.7532090643408952	157
722	0.7518175354429112	157
723	0.7503761284670253	157
724	0.7478506546111623	157
725	0.7462740665788103	157
726	0.7459774552636845	157
727	0.7436985339328741	157
728	0.7420847579172463	157
729	0.7408983320187611	157
730	0.7388576493141757	157
731	0.7372767944244822	157
732	0.7358276699758639	157
733	0.7344175691057921	157
734	0.7315379745641332	157
735	0.7301710695977424	157
736	0.7293427871291045	157
737	0.7271213922530982	157
738	0.7251767778092888	157
739	0.7246693019654341	157
740	0.7235670499740892	157
741	0.7212567674885889	157
742	0.7201439681326508	157
743	0.717825382758098	157
744	0.7169176526130385	157
745	0.7150254936734582	157
746	0.7133853067258361	157
747	0.7117248739406561	157
748	0.7103161804235665	157
749	0.7086983710337597	157
750	0.7077033751329799	157
751	0.7050122751551828	157
752	0.7035478258588511	157
753	0.701856754767667	157
754	0.7004469583748253	157
755	0.6990316779750168	157
756	0.6984684152208316	157
757	0.6961598924011182	157
758	0.6961674401714544	157
759	0.6929720864174472	157
760	0.6916921469056683	157
761	0.6899775095806	157
762	0.6871039347284159	157
763	0.6871012365742094	157
764	0.6847840836093684	157
765	0.6825446733243906	157
766	0.681153898785828	157
767	0.6796181866317798	157
768	0.678133935305723	157
769	0.6763998042246339	157
770	0.6748202048289548	157
771	0.6738210460942262	157
772	0.6722468300989479	157
773	0.6707351936656198	157
774	0.6691467735418088	157
775	0.6670836681013654	157
776	0.6657915293790733	157
777	0.6646947967019051	157
778	0.6628066548116648	157
779	0.6620446796629839	157
780	0.6601180365890454	157
781	0.6570380571161866	157
782	0.6569462050298217	157
783	0.6541730636244367	157
784	0.6537455324154751	157
785	0.6510158086278636	157
786	0.6496868163916716	157
787	0.6482801991663162	157
788	0.6467509550653445	157
789	0.6454861046402318	157
790	0.6442799507432683	157
791	0.6423521239286775	157
792	0.6413023039034218	157
793	0.6401736914731895	157
794	0.6370876108764842	157
795	0.6361253122994854	157
796	0.6346442794344228	157
797	0.6319138673460407	157
798	0.6314299421705258	157
799	0.6298712062987553	157
800	0.6284329236313037	157
801	0.6266016804488601	157
802	0.6243544835953196	157
803	0.6227656712957249	157
804	0.622241599544598	157
805	0.6214715067748051	157
806	0.6197332010906973	157
807	0.617587224313408	157
808	0.6158806453844544	157
809	0.6145285800763756	157
810	0.6130951493029382	157
811	0.6117878094979912	157
812	0.6098851164814773	157
813	0.6076994591457828	157
814	0.6068551466343509	157
815	0.6047098143085553	157
816	0.6033779834486117	157
817	0.6024563397951187	157
818	0.6006345874185015	157
819	0.5994399157679005	157
820	0.5975071734683529	157
821	0.5965145547298869	157
822	0.5941077189840329	157
823	0.5933958107878448	157
824	0.593117768597451	157
825	0.5906149093892165	157
826	0.5881960111059201	157
827	0.5860556104000966	157
828	0.5850333736580648	157
829	0.5844092000821594	157
830	0.582047199747365	157
831	0.5808560907081434	157
832	0.5776906664584093	157
833	0.577344777287951	157
834	0.5756004502059547	157
835	0.5743569614021642	157
836	0.5728810010062662	157
837	0.5715240735536927	157
838	0.5712164418332896	157
839	0.5684146410340716	157
840	0.5667866016649137	157
841	0.5645400373039732	157
842	0.5636270541674012	157
843	0.5617039611764775	157
844	0.5602712523026071	157
845	0.559465882884469	157
846	0.5580593461443664	157
847	0.5565031971901085	157
848	0.5539173214298905	157
849	0.5524770120146928	157
850	0.5510576724246808	157
851	0.550818046566787	157
852	0.5491783852410165	157
853	0.5475280884724514	157
854	0.545687034631231	157
855	0.5444825337191296	157
856	0.5421761029465183	157
857	0.5424149733060485	157
858	0.538945856747354	157
859	0.5376981829002405	157
860	0.5358615454974448	157
861	0.534740936604275	157
862	0.533810885279042	157
863	0.5330077872914114	157
864	0.5300642360167899	157
865	0.5297886584974398	157
866	0.5278033748933464	157
867	0.52661865911666	157
868	0.5251307580501411	157
869	0.522959132483051	157
870	0.5209036087913878	157
871	0.5197152328339352	157
872	0.5186746874053008	157
873	0.517167423181473	157
874	0.5157280446617467	157
875	0.5149549384405658	157
876	0.5127326344988149	157
877	0.5120101867208056	157
878	0.5096040288354181	157
879	0.5087608182506197	157
880	0.5067302772573604	157
881	0.5046798366649895	157
882	0.5048888999565392	157
883	0.5028836108317041	157
884	0.5012753283142284	157
885	0.4998234267447405	157
886	0.498045729603737	157
887	0.497149310484054	157
888	0.4946877779854331	157
889	0.4932301272252563	157
890	0.4918046737932096	157
891	0.4903636986662628	157
892	0.488916075343539	157
893	0.487522008692383	157
894	0.48651947071597834	157
895	0.48487828491599694	157
896	0.48342909820520197	157
897	0.4820397744892509	157
898	0.4799700855829154	157
899	0.47987527490421467	157
900	0.4776425724196586	157
901	0.47593045861098415	157
902	0.4750460500170471	157
903	0.4733603120229806	157
904	0.4712153388436433	157
905	0.47040896411913974	157
906	0.4688671005379622	157
907	0.4672173079411695	157
908	0.4668657931552571	157
909	0.46460477144095547	157
910	0.4631331107419008	157
911	0.46229004423329784	157
912	0.4606267458693996	157
913	0.458088703975556	157
914	0.4576264348379366	157
915	0.45582111094407973	157
916	0.45427410181160943	157
917	0.4529389938351455	157
918	0.4514659058516193	157
919	0.44979332245079573	157
920	0.44913978238773955	157
921	0.4469594655522875	157
922	0.4460643442573061	157
923	0.4446204877962732	157
924	0.4437546711059133	157
925	0.44097155275618194	157
926	0.44127816816044463	157
927	0.4383461289345079	157
928	0.4370473131632349	157
929	0.4356992227636325	157
930	0.43432418726811745	157
931	0.4337936096889958	157
932	0.43170545719991066	157
933	0.4311999729864157	157
934	0.42902962588200905	157
935	0.42783517537602955	157
936	0.42555495109527736	157
937	0.4244803605945247	157
938	0.42462757400646334	157
939	0.4221967246122421	157
940	0.4206680640293534	157
941	0.4191333237726977	157
942	0.418089544886996	157
943	0.41573768987017834	157
944	0.41513750944167943	157
945	0.4136462414720256	157
946	0.41171806879863615	157
947	0.4101267741743926	157
948	0.4089600432450604	157
949	0.40796842335895367	157
950	0.40636422736629557	157
951	0.40493135220685583	157
952	0.4042766999666858	157
953	0.403052593872046	157
954	0.4034348426351122	157
955	0.4000483166639972	157
956	0.3985889886215234	157
957	0.3963484259168054	157
958	0.39562764004537254	157
959	0.39473796688067686	157
960	0.3929536737454165	157
961	0.3911369260708997	157
962	0.390449528671374	157
963	0.3883812353489505	157
964	0.38775329377241197	157
965	0.3865042790106148	157
966	0.38486620499070284	157
967	0.38376330968680655	157
968	0.38284732790509607	157
969	0.381149802617966	157
970	0.3794773298843651	157
971	0.3788314499672811	157
972	0.3768691642648855	157
973	0.3755646038586926	157
974	0.3749125220213726	157
975	0.37291017459456327	157
976	0.37149060436874437	157
977	0.37045095661643207	157
978	0.3688622248020901	157
979	0.36798017742527517	157
980	0.36706633172976744	157
981	0.36561323503020465	157
982	0.3643075062590799	157
983	0.3625022966390962	157
984	0.3606762779746086	157
985	0.36004740740083585	157
986	0.35916994312766254	157
987	0.35667936285589913	157
988	0.3557074191463981	157
989	0.35558281051125495	157
990	0.3539384056808083	157
991	0.35231358780982386	157
992	0.3508458293167649	157
993	0.35012791775594093	157
994	0.3479356593007495	157
995	0.3466391571008476	157
996	0.3459353054025371	157
997	0.345055202579802	157
998	0.343759456447735	157
999	0.3425160517358476	157
1000	0.34143594742580585	157
1001	0.33944290847914993	157
1002	0.33921890995305054	157
1003	0.3376694680399196	157
1004	0.33595799640485435	157
1005	0.3351169786635478	157
1006	0.3345671729866866	157
1007	0.33198471158553083	157
1008	0.331099221471009	157
1009	0.33099774380398406	157
1010	0.328640230711858	157
1011	0.32835665658401075	157
1012	0.32594923750989757	157
1013	0.32508339842033995	157
1014	0.32329278966044167	157
1015	0.32281587211189755	157
1016	0.3212922149023433	157
1017	0.319439537965568	157
1018	0.319903977262746	157
1019	0.31738062592069055	157
1020	0.31590990598794	157
1021	0.31539510446748914	157
1022	0.3138589543901431	157
1023	0.3127314051625076	157
1024	0.3122642156994267	157
1025	0.3103970442038433	157
1026	0.3096272544876026	157
1027	0.30816134715535837	157
1028	0.3069704361971776	157
1029	0.30678194258243413	157
1030	0.30463397996440816	157
1031	0.3035486917586843	157
1032	0.3024592401495405	157
1033	0.3014019143049884	157
1034	0.2992945685508145	157
1035	0.29913007700519195	157
1036	0.2973539623295426	157
1037	0.29630129732144106	157
1038	0.29565591834912636	157
1039	0.29403624650399396	157
1040	0.29359670780646574	157
1041	0.29247685080500924	157
1042	0.29134087340467296	157
1043	0.2904046674253075	157
1044	0.28805861750226114	157
1045	0.2870707728300884	157
1046	0.28629321049732764	157
1047	0.28478742746790503	157
1048	0.28452831952814844	157
1049	0.28348264971356485	157
1050	0.28199106473831614	157
1051	0.28052162402754377	157
1052	0.280570290460708	157
1053	0.27786544734125684	157
1054	0.27716625040503823	157
1055	0.2767696910223384	157
1056	0.27528570516473927	157
1057	0.27469493420260727	157
1058	0.27262001176168965	157
1059	0.2725091811957633	157
1060	0.2710700529585978	157
1061	0.2705167490205947	157
1062	0.2689912389418122	157
1063	0.2674149532037176	157
1064	0.26720579006489675	157
1065	0.2665828141816862	157
1066	0.2650140445133683	157
1067	0.2635179559706123	157
1068	0.26216719000582484	157
1069	0.26176707978081554	157
1070	0.26011948315960587	157
1071	0.2590029038441409	157
1072	0.25884304067511466	157
1073	0.2570972547979112	157
1074	0.2558937197088436	157
1075	0.25495789755301873	157
1076	0.2542603907121974	157
1077	0.2538526822237452	157
1078	0.2532659487170019	157
1079	0.25106845928984844	157
1080	0.24936377128977685	157
1081	0.24806955437751332	157
1082	0.2490087512192453	157
1083	0.24752217578660152	157
1084	0.24594529419188288	157
