route	source_lexicality	label	relative_position	interpolated_error_rate	n_items_x_seeds_total
ltm	real	Real words	0.8585858585858587	0.00225798006317376	2684
ltm	real	Real words	0.8686868686868687	0.002248384714033844	2684
ltm	real	Real words	0.8787878787878789	0.002253104632062891	2684
ltm	real	Real words	0.888888888888889	0.002263067836838329	2684
ltm	real	Real words	0.8989898989898991	0.0022757680718538454	2684
ltm	real	Real words	0.9090909090909092	0.0022914541580403565	2684
ltm	real	Real words	0.9191919191919192	0.002310374916328778	2684
ltm	real	Real words	0.9292929292929294	0.002332779167650028	2684
ltm	real	Real words	0.9393939393939394	0.002358915732935021	2684
ltm	real	Real words	0.9494949494949496	0.002389033433114674	2684
ltm	real	Real words	0.9595959595959597	0.002423381089119903	2684
ltm	real	Real words	0.9696969696969697	0.002462207521881624	2684
