space	lexicon_index	word	pc1	pc2
h_wm_seed19	93	service	-0.0915018618106842	0.02447245828807354
h_wm_seed19	94	x	0.29758110642433167	0.023933766409754753
h_wm_seed19	95	than	0.42483025789260864	0.13222551345825195
h_wm_seed19	96	find	0.2839522957801819	-0.15812627971172333
h_wm_seed19	97	price	0.3883780837059021	-0.26576700806617737
h_wm_seed19	98	date	0.44803863763809204	-0.1068868488073349
h_wm_seed19	99	back	0.521450936794281	0.07191412150859833
h_wm_seed19	100	top	0.3760227859020233	-0.04152897372841835
h_wm_seed19	101	people	0.06609642505645752	0.04362478107213974
h_wm_seed19	102	had	0.5390147566795349	0.07950494438409805
h_wm_seed19	103	list	0.27172720432281494	-0.2109023481607437
h_wm_seed19	104	name	0.35436129570007324	-0.003095535561442375
h_wm_seed19	105	just	0.21089351177215576	-0.16766756772994995
h_wm_seed19	106	over	0.3135782480239868	0.47181063890457153
h_wm_seed19	107	state	0.3036854863166809	-0.278153657913208
h_wm_seed19	108	year	0.30003342032432556	-0.11678916215896606
h_wm_seed19	109	day	0.5308064818382263	0.0974419116973877
h_wm_seed19	110	into	0.1846144199371338	0.2965678572654724
h_wm_seed19	111	email	0.01812637411057949	0.2414880394935608
h_wm_seed19	112	two	0.5151915550231934	0.34621861577033997
h_wm_seed19	113	health	0.3062569797039032	-0.07618779689073563
h_wm_seed19	114	n	0.3825932443141937	0.37993842363357544
h_wm_seed19	115	world	0.22734256088733673	-0.1851281225681305
h_wm_seed19	116	re	0.5110930800437927	0.026690557599067688
h_wm_seed19	117	next	0.09840957820415497	-0.30527979135513306
h_wm_seed19	118	used	0.22119909524917603	-0.08016670495271683
h_wm_seed19	119	go	0.629837691783905	0.17226766049861908
h_wm_seed19	120	b	0.5895900726318359	0.12082861363887787
h_wm_seed19	121	work	0.402730792760849	-0.09789513051509857
h_wm_seed19	122	last	0.28464704751968384	-0.08832907676696777
h_wm_seed19	123	most	0.30958881974220276	-0.11695781350135803
h_wm_seed19	124	products	-0.16537275910377502	-0.29620271921157837
h_wm_seed19	125	music	-0.015070363879203796	-0.06659047305583954
h_wm_seed19	126	buy	0.6102381944656372	0.19876155257225037
h_wm_seed19	127	data	0.29419073462486267	0.14418205618858337
h_wm_seed19	128	make	0.4411523938179016	-0.04449707269668579
h_wm_seed19	129	them	0.3790993392467499	0.051877450197935104
h_wm_seed19	130	should	0.4170362055301666	-0.09524618089199066
h_wm_seed19	131	product	-0.06656448543071747	-0.25021716952323914
h_wm_seed19	132	system	-0.10538759082555771	-0.10235991328954697
h_wm_seed19	133	post	0.28329145908355713	-0.22786319255828857
h_wm_seed19	134	her	0.5778194069862366	0.26676103472709656
h_wm_seed19	135	city	0.2084617167711258	-0.014240695163607597
h_wm_seed19	136	t	0.5054885745048523	0.1363213211297989
h_wm_seed19	137	add	0.4413333833217621	0.32984036207199097
h_wm_seed19	138	policy	-0.043918851763010025	0.1297679841518402
h_wm_seed19	139	number	0.09953396767377853	0.06766081601381302
h_wm_seed19	140	such	0.39729297161102295	-0.09038837254047394
h_wm_seed19	141	please	0.39431607723236084	-0.23725946247577667
h_wm_seed19	142	available	-0.3737581670284271	0.22097069025039673
h_wm_seed19	143	copyright	-0.20415252447128296	-0.05753243342041969
h_wm_seed19	144	support	-0.1202920526266098	-0.1545190066099167
h_wm_seed19	145	message	0.09215039014816284	0.18078891932964325
h_wm_seed19	146	after	0.16885076463222504	0.24675345420837402
h_wm_seed19	147	best	0.3087267577648163	-0.1525118499994278
h_wm_seed19	148	software	-0.16030888259410858	-0.26640623807907104
h_wm_seed19	149	then	0.38919076323509216	0.062095750123262405
h_wm_seed19	150	jan	0.4609491229057312	0.1929444670677185
h_wm_seed19	151	good	0.5211374759674072	-0.13303665816783905
h_wm_seed19	152	video	0.05459960550069809	0.052906639873981476
h_wm_seed19	153	well	0.42772966623306274	-0.034442558884620667
h_wm_seed19	154	d	0.5568657517433167	0.1339912861585617
h_wm_seed19	155	where	0.4170568585395813	-0.10427702218294144
h_wm_seed19	156	info	0.22472019493579865	0.13446256518363953
h_wm_seed19	157	rights	0.20381197333335876	-0.21319277584552765
h_wm_seed19	158	public	-0.04953344538807869	-0.17665113508701324
h_wm_seed19	159	books	0.2829554080963135	-0.23092474043369293
h_wm_seed19	160	high	0.5931176543235779	0.20443104207515717
h_wm_seed19	161	school	0.34108883142471313	-0.1143718734383583
h_wm_seed19	162	through	0.5259582996368408	0.06603337824344635
h_wm_seed19	163	m	0.39003291726112366	0.3731670677661896
h_wm_seed19	164	each	0.4016784131526947	0.058201078325510025
h_wm_seed19	165	links	0.08768600225448608	-0.33397772908210754
h_wm_seed19	166	she	0.49611639976501465	0.13099363446235657
h_wm_seed19	167	review	0.15985192358493805	0.02318868599832058
h_wm_seed19	168	years	0.1766936480998993	-0.24280619621276855
h_wm_seed19	169	order	0.1484401524066925	0.11522173881530762
h_wm_seed19	170	very	0.18733417987823486	-0.006648453883826733
h_wm_seed19	171	privacy	-0.11661659926176071	-0.12455656379461288
h_wm_seed19	172	book	0.5099712610244751	-0.08921004831790924
