space	lexicon_index	word	pc1	pc2
glove	13728	consign	0.23449091613292694	0.13505597412586212
glove	13729	consol	0.22619204223155975	-0.02906944788992405
glove	13730	consoled	0.215659037232399	-0.06688375025987625
glove	13731	consoling	0.2001175582408905	0.06370976567268372
glove	13732	consonant	0.03820226714015007	0.21103866398334503
glove	13733	consortia	0.14452388882637024	0.1155083104968071
glove	13734	conspire	0.14872606098651886	0.15746647119522095
glove	13735	constable	0.0004464984522201121	-0.3569149076938629
glove	13736	constance	0.06498883664608002	-0.36979684233665466
glove	13737	constancy	0.24596570432186127	0.21439072489738464
glove	13738	constanta	0.15772771835327148	-0.05977248772978783
glove	13739	constrain	0.1612522006034851	0.29496338963508606
glove	13740	constrained	-0.06812380254268646	0.322855144739151
glove	13741	constrict	0.23432251811027527	0.1794145256280899
glove	13742	construe	0.23748666048049927	0.1259390413761139
glove	13743	consul	-0.03009559027850628	-0.2690431475639343
glove	13744	consular	-0.0945168137550354	0.01561695709824562
glove	13745	consulate	-0.18411484360694885	-0.07552269101142883
glove	13746	consulship	0.13213829696178436	0.0018138439627364278
glove	13747	consume	-0.11997677385807037	0.31063032150268555
glove	13748	consumed	-0.20518887042999268	0.20303578674793243
glove	13749	consummate	0.07370587438344955	0.07203409075737
glove	13750	contagion	0.05546694993972778	0.18450066447257996
glove	13751	contagious	-0.02691059187054634	0.19986450672149658
glove	13752	conte	-0.04257325828075409	-0.19801627099514008
glove	13753	contempt	-0.10956686735153198	0.07676461338996887
glove	13754	contender	-0.20455411076545715	-0.13653986155986786
glove	13755	contented	0.18163569271564484	0.09721002727746964
glove	13756	contention	-0.32585451006889343	0.007820375263690948
glove	13757	contentious	-0.2598205804824829	0.17049694061279297
glove	13758	contested	-0.3053149878978729	-0.03640838712453842
glove	13759	contort	0.27320730686187744	0.16057822108268738
glove	13760	contortion	0.3269956409931183	0.15915851294994354
glove	13761	contra	-0.028910813853144646	-0.12332786619663239
glove	13762	contravene	0.16636264324188232	0.1555720567703247
glove	13763	contreras	0.05630609393119812	-0.2498805969953537
glove	13764	contrition	0.15103788673877716	0.18197304010391235
glove	13765	contrive	0.29496100544929504	0.17479194700717926
glove	13766	contrived	0.11294499039649963	0.24075618386268616
glove	13767	contusion	0.190278559923172	0.01322515495121479
glove	13768	conundrum	0.14563366770744324	0.15283244848251343
glove	13769	convalesce	0.20998211205005646	0.0086072888225317
glove	13770	convection	0.011500605382025242	0.1377193033695221
glove	13771	convene	-0.13096782565116882	0.06552847474813461
glove	13772	convent	-0.0591992624104023	-0.13106535375118256
glove	13773	convergent	0.11249451339244843	0.17991897463798523
glove	13774	conversant	0.2124689519405365	0.12422507256269455
glove	13775	converse	0.049208514392375946	-0.045543503016233444
glove	13776	convex	0.05540560185909271	0.14611992239952087
glove	13777	convey	-0.17377331852912903	0.19125697016716003
glove	13778	conveyance	0.19599367678165436	0.1802872121334076
glove	13779	conveyor	0.08133595436811447	0.13623982667922974
glove	13780	convict	-0.10253595560789108	-0.07181999832391739
glove	13781	convince	-0.3360567092895508	0.015612218528985977
glove	13782	convincing	-0.29135632514953613	0.1399749368429184
glove	13783	convivial	0.3022979497909546	0.13995815813541412
glove	13784	convoke	0.22435764968395233	0.08714716136455536
glove	13785	convoy	-0.21504443883895874	-0.03835589438676834
glove	13786	convulsant	0.35952988266944885	0.1384824514389038
glove	13787	convulsion	0.2644980251789093	0.16776233911514282
glove	13788	convulsive	0.24125197529792786	0.1999627947807312
glove	13789	conway	-0.06297437101602554	-0.40106555819511414
glove	13790	coo	0.13326148688793182	-0.15897169709205627
glove	13791	cooke	-0.07476082444190979	-0.421184241771698
glove	13792	cooker	0.09589271992444992	0.08958037197589874
glove	13793	cookout	0.2745610177516937	0.014167575165629387
glove	13794	cookware	0.1628023386001587	0.056262534111738205
glove	13795	coolant	0.10211615264415741	0.19067396223545074
glove	13796	cooley	0.06712745875120163	-0.28513526916503906
glove	13797	coolidge	0.0701083168387413	-0.2541215717792511
glove	13798	coolness	0.16447289288043976	0.21320264041423798
glove	13799	coon	0.12569257616996765	-0.17832432687282562
glove	13800	coop	0.1492788940668106	-0.093160480260849
glove	13801	cooperage	0.28887298703193665	0.011235970072448254
glove	13802	cooperate	-0.3482693135738373	0.16620707511901855
glove	13803	cooperstown	0.07532484084367752	-0.09261504560709
glove	13804	coors	-0.017259836196899414	-0.13144835829734802
glove	13805	coot	0.2706860303878784	-0.08208151161670685
glove	13806	copeland	0.08935000747442245	-0.37368243932724
glove	13807	copernican	0.2039874792098999	0.10551222413778305
glove	13808	copernicus	0.13718892633914948	-0.057201627641916275
glove	13809	copier	0.1697915941476822	0.07231207191944122
glove	13810	copilot	0.23469366133213043	-0.05645766481757164
glove	13811	coping	-0.12117709964513779	0.2164008617401123
glove	13812	copious	0.07913699001073837	0.17673267424106598
glove	13813	copland	0.11466473340988159	-0.1654234677553177
glove	13814	copley	0.08887775987386703	-0.23701399564743042
glove	13815	copped	0.2955736517906189	-0.014745969325304031
glove	13816	copperfield	0.20408613979816437	-0.09823718667030334
glove	13817	copperhead	0.20104730129241943	-0.00044408286339603364
glove	13818	coppersmith	0.24859638512134552	-0.12142810225486755
glove	13819	coppery	0.3460793197154999	0.10705918818712234
glove	13820	copping	0.2956376075744629	-0.011485982686281204
glove	13821	coppola	0.033809855580329895	-0.2242298573255539
glove	13822	copra	0.22585655748844147	0.02104218117892742
glove	13823	coprocessor	0.22015628218650818	0.07252112776041031
glove	13824	coptic	0.016192035749554634	-0.05334372818470001
glove	13825	copulate	0.2334156185388565	0.06510890275239944
glove	13826	copycat	0.08868369460105896	0.13875266909599304
glove	13827	copycatting	0.39984002709388733	0.1683904528617859
glove	13828	copywriter	0.20110630989074707	-0.14248687028884888
glove	13829	cor	0.16669587790966034	-0.11590993404388428
glove	13830	cora	0.10570243746042252	-0.286335825920105
glove	13831	coracle	0.2902003824710846	0.03864997997879982
glove	13832	corban	0.25034788250923157	-0.09642574936151505
glove	13833	corbeil	0.236766517162323	-0.09653473645448685
glove	13834	corbel	0.2920892834663391	-0.015741782262921333
glove	13835	corbusier	0.1589885950088501	-0.07398054748773575
glove	13836	corby	0.10507624596357346	-0.16169561445713043
glove	13837	cordage	0.28506702184677124	0.03630056232213974
glove	13838	corday	0.2630513310432434	-0.1756969839334488
glove	13839	cordelia	0.21328143775463104	-0.16543523967266083
glove	13840	cordial	-0.04121888056397438	0.052273135632276535
glove	13841	cordoba	0.025067027658224106	-0.15149126946926117
glove	13842	cordon	-0.025538500398397446	0.02087719924747944
glove	13843	corduroy	0.25095364451408386	0.03479929640889168
glove	13844	corey	-0.037083301693201065	-0.3903108835220337
glove	13845	corgi	0.19365476071834564	-0.04790026694536209
glove	13846	coria	0.10951294004917145	-0.07772615551948547
glove	13847	coriander	0.19416917860507965	0.006447559222579002
glove	13848	corina	0.22903451323509216	-0.1608687937259674
glove	13849	corinne	0.16836947202682495	-0.27342572808265686
glove	13850	corinth	0.13928252458572388	-0.12048797309398651
glove	13851	corinthian	0.09666453301906586	-0.052549902349710464
glove	13852	corinthians	0.008010433055460453	-0.10934818536043167
glove	13853	corker	0.16589751839637756	-0.11494730412960052
glove	13854	corkscrew	0.24874363839626312	0.10593945533037186
glove	13855	corky	0.2800876796245575	-0.14728212356567383
glove	13856	corleone	0.1698078215122223	-0.1313827782869339
glove	13857	corm	0.29419827461242676	0.045324500650167465
glove	13858	cormack	0.25532519817352295	-0.19952763617038727
glove	13859	cormorant	0.200580433011055	-0.02270542085170746
glove	13860	cornbread	0.2567579448223114	0.013467532582581043
glove	13861	corncob	0.321048766374588	0.02114024944603443
glove	13862	corncrib	0.3202451169490814	0.031820960342884064
glove	13863	cornea	0.15150761604309082	0.08819174021482468
glove	13864	corneal	0.1861647665500641	0.10453854501247406
glove	13865	cornel	0.1982133984565735	-0.18182159960269928
glove	13866	cornelia	0.19140172004699707	-0.3426855802536011
glove	13867	cornelius	0.07025598734617233	-0.39636486768722534
glove	13868	cornerback	-0.06651093065738678	-0.25956493616104126
glove	13869	cornerstone	-0.16341276466846466	0.04152877256274223
glove	13870	cornet	0.1523972749710083	-0.17193734645843506
glove	13871	cornett	0.2979110777378082	-0.13945460319519043
glove	13872	cornfield	0.21298091113567352	-0.08347173780202866
glove	13873	cornflower	0.35689595341682434	0.0614161379635334
glove	13874	corniche	0.20832352340221405	-0.02985750138759613
glove	13875	corning	-0.0009872681694105268	-0.12993308901786804
glove	13876	cornish	0.043199438601732254	-0.17987099289894104
glove	13877	cornmeal	0.16886046528816223	0.12468408793210983
glove	13878	cornstalk	0.2384098470211029	0.020592283457517624
glove	13879	cornstarch	0.20296470820903778	0.09242122620344162
glove	13880	cornwallis	0.11866278946399689	-0.15470407903194427
glove	13881	corny	0.18090254068374634	0.09488774836063385
glove	13882	corolla	0.05630537495017052	0.012314777821302414
glove	13883	corollary	0.20137478411197662	0.21304115653038025
glove	13884	corona	0.023157581686973572	-0.1292271763086319
glove	13885	coronado	0.09370814263820648	-0.1777605265378952
glove	13886	coronal	0.23117941617965698	0.11482391506433487
glove	13887	coronary	-0.029942277818918228	0.11941709369421005
glove	13888	coronation	-0.05503589287400246	-0.15794776380062103
glove	13889	coroner	-0.07203786820173264	-0.2481122463941574
glove	13890	coronet	0.19936320185661316	-0.01888037659227848
glove	13891	corpora	0.2941327691078186	0.08851923048496246
glove	13892	corporal	-0.030828110873699188	-0.17081916332244873
glove	13893	corpse	-0.05090702325105667	0.0031349100172519684
glove	13894	corpsman	0.11429443955421448	-0.08924819529056549
glove	13895	corr	0.23046019673347473	-0.1904056966304779
glove	13896	corral	0.0521395243704319	-0.0891776755452156
glove	13897	corralled	0.2692825198173523	-0.017894184216856956
glove	13898	corralling	0.28757187724113464	0.14693011343479156
glove	13899	correctional	-0.04485539346933365	-0.17058584094047546
glove	13900	corrective	-0.06131285801529884	0.1543169468641281
glove	13901	correctness	0.08145995438098907	0.2618905007839203
glove	13902	corregidor	0.2039235532283783	-0.06450759619474411
glove	13903	correlate	0.13492494821548462	0.3239288032054901
glove	13904	correlated	0.05474076047539711	0.30334043502807617
glove	13905	correspond	-0.07611804455518723	0.2610820531845093
glove	13906	corridor	-0.22257375717163086	0.07534794509410858
glove	13907	corrie	0.12021739780902863	-0.2040119171142578
glove	13908	corroborate	0.12723247706890106	0.0539366751909256
glove	13909	corroborated	0.09661542624235153	-0.024652861058712006
glove	13910	corroboration	0.18892453610897064	0.09002508223056793
glove	13911	corrode	0.2146252691745758	0.21010960638523102
glove	13912	corrosion	0.006372630596160889	0.2485591322183609
glove	13913	corrosive	0.10850856453180313	0.29890960454940796
glove	13914	corrupt	-0.24574971199035645	0.15252487361431122
glove	13915	corrupted	0.012900282628834248	0.182252898812294
glove	13916	corruptible	0.26730263233184814	0.18391169607639313
glove	13917	corsage	0.31667473912239075	0.04052024334669113
glove	13918	corsair	0.20028473436832428	-0.03985225409269333
glove	13919	corse	0.21132464706897736	-0.14119881391525269
glove	13920	corset	0.14531071484088898	0.07048392295837402
glove	13921	corsica	-0.005681685637682676	-0.018666807562112808
glove	13922	corsican	0.06767868250608444	-0.03491470217704773
glove	13923	cortege	0.12252351641654968	-0.004588391166180372
glove	13924	cortes	0.1069696769118309	-0.1820134073495865
glove	13925	cortex	0.04221231862902641	0.12129224836826324
glove	13926	cortical	0.1292363405227661	0.20727594196796417
glove	13927	cortisol	0.15133672952651978	0.12418527901172638
glove	13928	cortisone	0.12928585708141327	0.07929177582263947
glove	13929	cortland	0.2038222849369049	-0.16210073232650757
glove	13930	corundum	0.29480278491973877	0.10581735521554947
glove	13931	corvallis	0.15882724523544312	-0.12119846045970917
glove	13932	corvette	0.02583388425409794	-0.06502210348844528
glove	13933	corvus	0.22211742401123047	-0.11893320083618164
glove	13934	cory	0.014140036888420582	-0.3749041259288788
glove	13935	cosby	0.04575167968869209	-0.21938467025756836
glove	13936	cosenza	0.20157136023044586	-0.12601396441459656
glove	13937	cosmic	-0.04627552255988121	0.1830487847328186
glove	13938	cosmology	0.0940311923623085	0.13537675142288208
glove	13939	cosmonaut	0.022516177967190742	-0.10606401413679123
glove	13940	cosmos	0.01956624537706375	-0.009834007360041142
glove	13941	cosponsor	0.2480030059814453	-0.010077953338623047
glove	13942	coss	0.21199722588062286	-0.18292638659477234
glove	13943	cossack	0.07219301164150238	-0.06859098374843597
glove	13944	costar	0.3764322102069855	-0.11643945425748825
glove	13945	costco	0.03828964754939079	-0.011328834109008312
glove	13946	coste	0.23533380031585693	-0.18300758302211761
glove	13947	costello	-0.05259621515870094	-0.2743910849094391
glove	13948	costly	-0.29498839378356934	0.29000717401504517
glove	13949	costner	0.12212236225605011	-0.18816746771335602
glove	13950	costumer	0.27347999811172485	-0.016074197366833687
glove	13951	cot	0.12721571326255798	-0.05423909053206444
glove	13952	cote	-0.07415300607681274	-0.18703462183475494
glove	13953	coterie	0.151187464594841	0.08395597338676453
glove	13954	cotta	0.10779961943626404	-0.05035180225968361
glove	13955	cotter	0.21201078593730927	-0.2763493061065674
glove	13956	cottier	0.22471663355827332	-0.11765064299106598
glove	13957	cottonmouth	0.2838287949562073	0.003080526366829872
glove	13958	cottonseed	0.2594483494758606	0.016892988234758377
glove	13959	cottonwood	0.12864899635314941	-0.09245681017637253
glove	13960	cotyledon	0.36274170875549316	0.10913430154323578
glove	13961	couch	-0.06743388622999191	-0.050062671303749084
glove	13962	couchette	0.3311806321144104	0.06376741081476212
glove	13963	cougar	0.08073769509792328	-0.08650867640972137
glove	13964	cough	0.01955631747841835	0.13017155230045319
glove	13965	coughs	0.20267070829868317	0.11726893484592438
glove	13966	coulee	0.20617468655109406	-0.06718620657920837
glove	13967	coulter	0.09190171211957932	-0.24829161167144775
glove	13968	councilman	-0.03204149007797241	-0.35363802313804626
glove	13969	councilmen	0.17321765422821045	-0.12676513195037842
glove	13970	councilor	-0.007817896082997322	-0.26508408784866333
glove	13971	counselor	-0.1176389679312706	-0.20606344938278198
glove	13972	countable	0.1045084223151207	0.13524845242500305
glove	13973	countdown	-0.08574230968952179	0.02416679821908474
glove	13974	countenance	0.17127807438373566	0.22965459525585175
glove	13975	counteract	0.04756211116909981	0.3241913318634033
glove	13976	counterattack	-0.08930514752864838	0.049528464674949646
glove	13977	countercharge	0.28939908742904663	0.05827917158603668
glove	13978	counterclaim	0.23315386474132538	0.015286876820027828
glove	13979	countered	-0.21575096249580383	-0.08952312171459198
glove	13980	counterfeit	-0.11128276586532593	0.1420205980539322
glove	13981	counterfeiter	0.32466375827789307	0.051474958658218384
glove	13982	counterforce	0.23209546506404877	0.19149965047836304
glove	13983	countering	-0.029714133590459824	0.203963503241539
glove	13984	counterman	0.328176885843277	-0.0312490314245224
glove	13985	countermeasure	0.21273981034755707	0.12965670228004456
glove	13986	countermove	0.35203006863594055	0.17187105119228363
glove	13987	counteroffer	0.19003984332084656	0.06592870503664017
glove	13988	counterpart	-0.26967698335647583	-0.18500404059886932
glove	13989	counterpoint	0.06369136273860931	0.12441132217645645
glove	13990	counterpunch	0.2940143048763275	0.11739367991685867
glove	13991	countertenor	0.2892281413078308	-0.07340862601995468
glove	13992	counterweight	0.11229558289051056	0.19783665239810944
glove	13993	countess	0.06023925542831421	-0.29238182306289673
glove	13994	countless	-0.27345818281173706	0.19046077132225037
glove	13995	countryman	0.038613881915807724	-0.33310094475746155
glove	13996	countrymen	-0.06734886765480042	0.04260243847966194
glove	13997	countryside	-0.26920580863952637	0.10352873057126999
glove	13998	countrywide	-0.08037746697664261	0.023437613621354103
glove	13999	coup	-0.2868264615535736	-0.026145657524466515
glove	14000	coupe	-0.011499485932290554	-0.059212494641542435
glove	14001	coupler	0.29383888840675354	0.08825980126857758
glove	14002	coupling	0.0469047911465168	0.21050965785980225
glove	14003	courageous	-0.09745470434427261	0.058482859283685684
glove	14004	courser	0.3995317220687866	0.020984824746847153
glove	14005	coursing	0.1317274123430252	0.1102772206068039
glove	14006	courteous	0.15991422533988953	0.14116501808166504
glove	14007	courthouse	-0.23989620804786682	-0.17712242901325226
glove	14008	courtier	0.226047545671463	-0.07859563082456589
glove	14009	courtly	0.18319977819919586	0.0686550885438919
glove	14010	courtney	-0.037217866629362106	-0.37843185663223267
glove	14011	courtroom	-0.24595384299755096	-0.0227289367467165
glove	14012	courtship	0.0005070346524007618	0.06892994791269302
glove	14013	courtyard	-0.1353379189968109	-0.0072500561363995075
glove	14014	cousin	-0.2001451551914215	-0.4165184199810028
glove	14015	cousteau	0.10291534662246704	-0.11237526684999466
glove	14016	couture	-0.03802299499511719	-0.0552293062210083
glove	14017	couturier	0.20202328264713287	-0.1318434327840805
glove	14018	covalent	0.12421588599681854	0.14880402386188507
glove	14019	covariance	0.1676647663116455	0.1090099886059761
glove	14020	coven	0.22697573900222778	-0.11086686700582504
glove	14021	covenant	-0.0706077292561531	0.014595860615372658
glove	14022	coventry	-0.07777184993028641	-0.2721688747406006
glove	14023	coverall	0.3040812909603119	0.0874052569270134
glove	14024	coverdale	0.19891045987606049	-0.1957484632730484
glove	14025	coverings	0.12718795239925385	0.15711379051208496
glove	14026	covert	-0.14955513179302216	0.09422551095485687
glove	14027	covet	0.1938306987285614	0.11676829308271408
glove	14028	covey	0.1365141123533249	-0.1611586958169937
glove	14029	covington	0.0885905921459198	-0.31671401858329773
glove	14030	coward	-0.005478819832205772	-0.14030587673187256
glove	14031	cowardice	0.17286667227745056	0.17583616077899933
glove	14032	cowbell	0.30252954363822937	0.08140643686056137
glove	14033	cowell	0.051580775529146194	-0.20513440668582916
glove	14034	cower	0.23224687576293945	0.10429326444864273
glove	14035	cowgirl	0.2301839143037796	0.013958585448563099
glove	14036	cowherd	0.2898954451084137	-0.07035978883504868
glove	14037	cowl	0.21045748889446259	-0.00010725980973802507
glove	14038	cowley	0.13714520633220673	-0.2561853528022766
glove	14039	cowlick	0.37418243288993835	0.11454782634973526
glove	14040	cowling	0.21671289205551147	-0.12458820641040802
glove	14041	cowman	0.34427139163017273	-0.07105325907468796
glove	14042	coworker	0.3694551885128021	-0.09603147208690643
glove	14043	cowper	0.22393977642059326	-0.21641333401203156
glove	14044	cowslip	0.3095841705799103	0.014044273644685745
glove	14045	coy	0.1329643726348877	-0.1032479852437973
glove	14046	coyle	0.11196687072515488	-0.292853981256485
glove	14047	coyote	0.046649716794490814	-0.13213875889778137
glove	14048	coz	0.2555418312549591	-0.09028159081935883
glove	14049	coziness	0.2818708121776581	0.18030868470668793
glove	14050	cozy	-0.035427626222372055	0.09821652621030807
glove	14051	crab	-0.0011352350702509284	0.022186674177646637
glove	14052	crabbe	0.18625031411647797	-0.17798568308353424
glove	14053	crabbed	0.30792710185050964	0.12576252222061157
glove	14054	crabby	0.3505489230155945	0.01991456001996994
glove	14055	crackdown	-0.2983323633670807	0.14480482041835785
glove	14056	cracker	0.06321360915899277	-0.020533787086606026
glove	14057	crackerjack	0.2877810299396515	0.07442739605903625
glove	14058	crackhead	0.42286983132362366	0.03937099128961563
glove	14059	crackle	0.2042776644229889	0.15260641276836395
glove	14060	crackling	0.1698039174079895	0.17012931406497955
glove	14061	crackpot	0.28563711047172546	0.10987812280654907
glove	14062	craftsman	0.02117460034787655	-0.062476299703121185
glove	14063	craftsmen	-0.013077293522655964	0.0704747810959816
glove	14064	crafty	0.20706911385059357	0.06660199910402298
glove	14065	crag	0.1715904176235199	-0.0963975265622139
glove	14066	craggy	0.17760291695594788	0.06266599893569946
glove	14067	craigie	0.2469441443681717	-0.1891164928674698
glove	14068	cram	0.06261275708675385	-0.06909498572349548
glove	14069	crammed	-0.06379664689302444	0.13357247412204742
glove	14070	crammer	0.3484286665916443	-0.03729884326457977
glove	14071	cramming	0.17637716233730316	0.18159985542297363
glove	14072	cramp	0.08998838067054749	-0.025995658710598946
glove	14073	cramping	0.1379520148038864	0.11030497401952744
glove	14074	crampon	0.37707456946372986	0.10987013578414917
glove	14075	cranberry	0.11151036620140076	0.04746098816394806
glove	14076	crane	-0.15243791043758392	-0.21887357532978058
glove	14077	cranial	0.10849159955978394	0.15612028539180756
glove	14078	cranium	0.25909116864204407	0.10043775290250778
glove	14079	crank	0.051378972828388214	0.11710847914218903
glove	14080	crankshaft	0.11927101016044617	0.1264447420835495
glove	14081	cranky	0.2063591480255127	0.07024432718753815
glove	14082	cranmer	0.23382499814033508	-0.1795898675918579
glove	14083	cranny	0.20565147697925568	0.018004288896918297
glove	14084	crappie	0.14679847657680511	0.00817998219281435
glove	14085	crappy	0.30684077739715576	0.15173785388469696
glove	14086	crapshoot	0.32586005330085754	0.14064283668994904
glove	14087	crashing	-0.166060209274292	0.05783090740442276
glove	14088	crass	0.1950874924659729	0.2093506157398224
glove	14089	crate	0.10386007279157639	0.013635942712426186
glove	14090	crater	-0.027127915993332863	-0.048998527228832245
glove	14091	craton	0.1795613318681717	-0.031465183943510056
glove	14092	crave	0.13040998578071594	0.22123241424560547
glove	14093	craven	-0.0006594373844563961	-0.2525331676006317
glove	14094	craving	0.11227323114871979	0.24312660098075867
glove	14095	craw	0.25087106227874756	-0.05938134342432022
glove	14096	crawl	-0.032013460993766785	0.11810079216957092
glove	14097	crawler	0.22537986934185028	0.06457241624593735
glove	14098	crawly	0.2367522120475769	0.10813925415277481
glove	14099	cray	0.104908287525177	-0.15756119787693024
glove	14100	crayfish	0.16767363250255585	0.05254882574081421
glove	14101	crayon	0.18697814643383026	0.021297788247466087
glove	14102	craze	0.005041980650275946	0.0700407400727272
glove	14103	crazily	0.3172433376312256	0.19379925727844238
glove	14104	craziness	0.2679849863052368	0.2207900434732437
glove	14105	creak	0.27066993713378906	0.06586507707834244
glove	14106	creaky	0.15913915634155273	0.15453094244003296
glove	14107	creamer	0.08187967538833618	-0.1794852614402771
glove	14108	creamery	0.1703154742717743	-0.12839598953723907
glove	14109	creamy	0.10841040313243866	0.11117377877235413
glove	14110	crease	0.0021857505198568106	0.013854858465492725
glove	14111	creche	0.21369825303554535	0.05602188780903816
glove	14112	credence	0.023290002718567848	0.1034572646021843
glove	14113	credential	0.09264398366212845	0.1250290423631668
glove	14114	credenza	0.29794028401374817	0.04892612248659134
glove	14115	credible	-0.2695074677467346	0.1897231489419937
glove	14116	credibly	0.13357621431350708	0.17979174852371216
glove	14117	credited	-0.3562476634979248	-0.16069182753562927
glove	14118	creditor	-0.07225064188241959	0.043630801141262054
glove	14119	credo	0.21026556193828583	0.07450945675373077
glove	14120	credulity	0.22410987317562103	0.16261711716651917
glove	14121	credulous	0.3377736210823059	0.1707305759191513
glove	14122	cree	0.11287439614534378	-0.12100997567176819
glove	14123	creed	0.0074127656407654285	-0.08149246126413345
glove	14124	creel	0.16534850001335144	-0.1382470428943634
glove	14125	creep	0.011934169568121433	0.2277330756187439
glove	14126	creepiness	0.310228556394577	0.17375163733959198
glove	14127	creepy	0.12102741748094559	0.09552574157714844
glove	14128	creighton	0.09377908706665039	-0.38795602321624756
glove	14129	cremate	0.2294902801513672	0.0070250374265015125
glove	14130	cremation	0.000874799326993525	0.0609431155025959
glove	14131	creme	0.15436860918998718	-0.022304590791463852
glove	14132	crenshaw	0.03497743979096413	-0.25917714834213257
glove	14133	creole	0.023607287555933	-0.017044058069586754
glove	14134	creolized	0.3154338300228119	0.12990576028823853
glove	14135	creosote	0.22150297462940216	0.03529338538646698
glove	14136	crepe	0.17073847353458405	0.03518713638186455
glove	14137	crept	0.012143849395215511	0.10181616246700287
glove	14138	crescendo	0.13227510452270508	0.11363406479358673
glove	14139	crescent	-0.11650577187538147	-0.08989839255809784
glove	14140	crescents	0.302218496799469	0.0479290671646595
glove	14141	cress	0.2402295023202896	-0.06446335464715958
glove	14142	cressy	0.32652851939201355	-0.1504548341035843
glove	14143	cretaceous	0.04758906364440918	0.015254310332238674
glove	14144	crete	0.010708851739764214	-0.09302345663309097
glove	14145	cretin	0.28873470425605774	-0.04998520389199257
glove	14146	crevasse	0.20780183374881744	0.01465486828237772
glove	14147	crevice	0.21576166152954102	0.1538933515548706
glove	14148	crewel	0.3540501296520233	0.09290440380573273
glove	14149	crewman	0.1602376401424408	-0.14093634486198425
glove	14150	crewmen	-0.015647314488887787	-0.051826413720846176
glove	14151	crib	0.11477869004011154	0.03940243646502495
glove	14152	cribbage	0.2806360423564911	0.06761603057384491
glove	14153	cribbing	0.3197418451309204	0.1520204246044159
glove	14154	crichton	0.12293565273284912	-0.20888960361480713
glove	14155	crick	0.12648756802082062	-0.14082542061805725
glove	14156	crier	0.21247598528862	-0.10903767496347427
glove	14157	crim	0.2879047393798828	-0.04504101350903511
glove	14158	crimea	0.005746403243392706	0.0275519248098135
glove	14159	crimean	-0.0018105101771652699	-0.027585119009017944
glove	14160	crimp	0.09402237832546234	0.13057905435562134
glove	14161	crimson	-0.04700135439634323	-0.1258031278848648
glove	14162	cringe	0.19121527671813965	0.12964513897895813
glove	14163	cripple	-0.0023310938850045204	0.1470702588558197
glove	14164	crippling	-0.14282307028770447	0.19566577672958374
glove	14165	cripps	0.14092716574668884	-0.21129223704338074
glove	14166	crisco	0.2772217392921448	-0.02031036838889122
glove	14167	crises	-0.24208731949329376	0.23908628523349762
glove	14168	crisp	-0.09316489100456238	0.00919567421078682
glove	14169	crispin	0.13963255286216736	-0.2981926500797272
glove	14170	crispness	0.3158121109008789	0.25067824125289917
glove	14171	crispy	0.19312874972820282	0.07669897377490997
glove	14172	crisscross	0.1784922480583191	0.13897962868213654
glove	14173	crista	0.31173163652420044	-0.10812520980834961
glove	14174	cristina	0.017507657408714294	-0.21732933819293976
glove	14175	critic	-0.24311189353466034	-0.24732689559459686
glove	14176	criticize	-0.18125465512275696	0.12503047287464142
glove	14177	critique	-0.0890137255191803	0.11225234717130661
glove	14178	critter	0.2707856595516205	0.11150489747524261
glove	14179	croak	0.2860332131385803	0.01853897236287594
glove	14180	croat	-0.1834864318370819	0.021751269698143005
glove	14181	croatian	-0.2558136284351349	-0.004864068701863289
glove	14182	croce	0.136307954788208	-0.20454570651054382
glove	14183	crochet	0.22171303629875183	0.007117710541933775
glove	14184	crocheting	0.2683370113372803	0.09447414427995682
glove	14185	crock	0.2359231859445572	-0.014875288121402264
glove	14186	crockery	0.20912036299705505	0.05167312175035477
glove	14187	crockett	0.0642547756433487	-0.305137038230896
glove	14188	crocodile	0.0012945928610861301	-0.055754102766513824
glove	14189	crocus	0.20448412001132965	-0.0005285328952595592
glove	14190	croft	0.09202885627746582	-0.31983473896980286
glove	14191	croissant	0.3013988435268402	-0.0012313046026974916
glove	14192	crompton	0.16821341216564178	-0.24295413494110107
glove	14193	cromwell	-0.021361686289310455	-0.3019821047782898
glove	14194	crone	0.2708745002746582	-0.1595304310321808
glove	14195	cronin	0.1426876038312912	-0.35521063208580017
glove	14196	cronk	0.2441359907388687	-0.23062360286712646
glove	14197	cronkite	0.08630675077438354	-0.13061384856700897
glove	14198	cronus	0.23953095078468323	0.003144891234114766
glove	14199	crony	0.21696913242340088	0.01955307647585869
glove	14200	cronyism	0.09678634256124496	0.16055123507976532
glove	14201	crook	0.05861818790435791	-0.26103344559669495
glove	14202	crooked	-0.00044562603579834104	0.01237701065838337
glove	14203	crookedness	0.446154922246933	0.1666821390390396
glove	14204	croon	0.37121379375457764	0.054399777203798294
glove	14205	crooner	0.19404272735118866	-0.14896485209465027
glove	14206	cropland	0.1325739175081253	0.09967900812625885
glove	14207	cropped	0.0010073994053527713	0.11442235112190247
glove	14208	cropper	0.09768711775541306	-0.19043301045894623
glove	14209	cropping	0.09099821746349335	0.2060788869857788
glove	14210	croquet	0.12972097098827362	-0.015130173414945602
glove	14211	crosby	-0.06414305418729782	-0.3275589942932129
glove	14212	crossbill	0.27497774362564087	0.0017653616378083825
glove	14213	crossbones	0.22253692150115967	0.06417334824800491
glove	14214	crossbow	0.184537872672081	0.05495431646704674
