seed	factor	repeat	r2_drop	mae_increase
19	lexicality	16	0.09591059587493067	0.014127681281179083
19	lexicality	17	0.06531478867303353	0.015096042705034146
19	lexicality	18	0.08519679399006053	0.017494791403588783
19	lexicality	19	0.05451544126233043	0.009523312858260274
19	lexicality	20	0.04753442484089243	0.007140704065663639
19	lexicality	21	0.05612118118428111	0.010146005569867916
19	lexicality	22	0.05784992515694376	0.01316657747642394
19	lexicality	23	0.08793387979687683	0.01979311724223709
19	lexicality	24	0.09405105479006448	0.013957376969405993
19	lexicality	25	0.049956860604780995	0.010606795559183008
19	lexicality	26	0.08946317354517375	0.018924197193464304
19	lexicality	27	0.055544936916946175	0.013250217247438134
19	lexicality	28	0.09508740209153033	0.011306308855822261
19	lexicality	29	0.07181006399987766	0.006749611471803502
19	lexicality	30	0.09078002118618	0.010625366678840176
19	lexicality	31	0.06908822178131568	0.01458501603359652
19	lexicality	32	0.0768966822222873	0.016676743253908388
19	lexicality	33	0.07197240940475214	0.008302428147009489
19	lexicality	34	0.07088206487012405	0.008201178047757218
19	lexicality	35	0.05861002235500268	0.00870465018501504
19	lexicality	36	0.0589152193403637	0.01153527301005372
19	lexicality	37	0.07020751319789809	0.015418469015151953
19	lexicality	38	0.08317490750031986	0.011818960195018047
19	lexicality	39	0.08148066693643208	0.010434364037304689
19	lexicality	40	0.08154080840566968	0.020365368521905347
19	lexicality	41	0.04819231810331437	0.009736617803911302
19	lexicality	42	0.07541819658718141	0.007759848771774491
19	lexicality	43	0.07530689329936546	0.01217188652636536
19	lexicality	44	0.07331359998619169	0.014412718941241465
19	lexicality	45	0.07795807987496128	0.015329105279097505
19	lexicality	46	0.10812178951003981	0.014815768218593012
19	lexicality	47	0.07346330321352845	0.007515931823676186
19	lexicality	48	0.1025997648993201	0.014224945819267615
19	lexicality	49	0.08270440999398043	0.01231121099698168
19	lexicality	50	0.056108185301356084	0.007183887878503159
19	lexicality	51	0.06417044690524298	0.008867739416062753
19	lexicality	52	0.08800453543984299	0.008975469521957519
19	lexicality	53	0.07180061094231127	0.009018194208274738
19	lexicality	54	0.098209439878853	0.008761295676036257
19	lexicality	55	0.07720743573446887	0.012972324347807596
19	lexicality	56	0.09238151087199753	0.018104113724827536
19	lexicality	57	0.06498714274718065	0.010993909680393404
19	lexicality	58	0.060279212567682317	0.010664176124287189
19	lexicality	59	0.07809183210326887	0.011017674440824743
19	lexicality	60	0.06915202577743185	0.0064584826113273375
19	lexicality	61	0.07599668855984587	0.013829224481309493
19	lexicality	62	0.07882002730326976	0.009883771878817893
19	lexicality	63	0.09063031795884335	0.01747352108863609
19	lexicality	64	0.09288426408178241	0.00799632492181132
19	lexicality	65	0.06299384943400699	0.014512548245102175
19	lexicality	66	0.07798962816763211	0.01659928657445675
19	lexicality	67	0.06262520215791689	0.012327994085873845
19	lexicality	68	0.06718413652085364	0.00645390349411798
19	lexicality	69	0.07478854279593894	0.016213755734194535
19	lexicality	70	0.09882893320175445	0.015211418358807294
19	lexicality	71	0.07544029182228573	0.013036962532011698
19	lexicality	72	0.06337194976766325	0.011669721448380771
19	lexicality	73	0.08243465783203618	0.011932343945659535
19	lexicality	74	0.08018402053058848	0.010086589685807362
19	lexicality	75	0.07260820743206975	0.006787961790728186
19	lexicality	76	0.09056036972665193	0.014341947018249174
19	lexicality	77	0.08079441450131075	0.011368311076510262
19	lexicality	78	0.08432314579885669	0.017324374233147616
19	lexicality	79	0.08869433070032318	0.012997121097401837
19	lexicality	80	0.07983097054814003	0.011110451752852718
19	lexicality	81	0.07232806079791687	0.008477035628431301
19	lexicality	82	0.06911752236865742	0.010116834452881196
19	lexicality	83	0.0721943085696094	0.011122266918306756
19	lexicality	84	0.0759332382691168	0.01250640394949784
19	lexicality	85	0.08590289395495698	0.0109639825218045
19	lexicality	86	0.06712683046619983	0.014998982916762493
19	lexicality	87	0.06635763391596217	0.012581366183470777
19	lexicality	88	0.07077336299302461	0.01330855948141163
19	lexicality	89	0.09006742327982087	0.014115364450828338
19	lexicality	90	0.09850778521736425	0.01385626838819104
19	lexicality	91	0.06858617598230565	0.00930380385352747
19	lexicality	92	0.07180971029449013	0.011332914329586441
19	lexicality	93	0.08232370824960755	0.01206633325746434
19	lexicality	94	0.08350255342617274	0.015008028566627446
19	lexicality	95	0.06061631155110159	0.010818290903213734
19	lexicality	96	0.06437379366035467	0.012587846190113272
19	lexicality	97	0.091549217736418	0.011721307728151109
19	lexicality	98	0.04947986515697911	0.007753757571360764
19	lexicality	99	0.0820276106164256	0.014345586311558717
20	lexicality	0	0.06963762130803064	0.011237892958276319
20	lexicality	1	0.06899530613504556	0.003660110744261702
20	lexicality	2	0.08173344594858278	0.011313064662313937
20	lexicality	3	0.06594028254021667	0.007311987362963734
20	lexicality	4	0.05222299023179655	0.004295272152433999
20	lexicality	5	0.06170364960957131	0.00891596562809674
20	lexicality	6	0.06293094873388583	0.00788039661213924
20	lexicality	7	0.06960750386376802	0.012158367619741817
20	lexicality	8	0.06283236208155862	0.004722168600632903
20	lexicality	9	0.08363228139530166	0.013581224469940728
20	lexicality	10	0.07847229650047227	0.008430060880442847
20	lexicality	11	0.06258967705416174	0.009577623107077382
20	lexicality	12	0.06516474507984094	0.006918528122236561
20	lexicality	13	0.04893628864661481	0.005365408885717321
20	lexicality	14	0.07146167676619708	0.012131743642228299
20	lexicality	15	0.06536630562593126	0.010753992706609844
20	lexicality	16	0.07968402328055124	0.009039414784458882
20	lexicality	17	0.06622221562625907	0.011049155590505538
20	lexicality	18	0.08565525563141874	0.014356063182228512
20	lexicality	19	0.05489928667794264	0.007647548702542362
20	lexicality	20	0.06598230331636656	0.007234561869612549
20	lexicality	21	0.05046373496934686	0.009063309167430311
20	lexicality	22	0.0635121327235022	0.010022994261948581
20	lexicality	23	0.07904614246539277	0.013712745272820348
20	lexicality	24	0.05885488281738904	0.007391653764475398
20	lexicality	25	0.07417542868130167	0.01019802189472066
20	lexicality	26	0.07290243976848931	0.013121288995174812
20	lexicality	27	0.04312916137287892	0.00807662131573103
20	lexicality	28	0.06935935723433606	0.0054163455386547765
20	lexicality	29	0.0506955439090645	0.002444736242705442
20	lexicality	30	0.06970886323359993	0.006606148948227836
20	lexicality	31	0.07450112801679021	0.01086346185377371
20	lexicality	32	0.08031913137820534	0.01257002564218318
20	lexicality	33	0.06578338453841592	0.006456281345381065
20	lexicality	34	0.0650178268708761	0.006010120348784509
20	lexicality	35	0.07237325634785863	0.008585894358746432
20	lexicality	36	0.07658433714143276	0.010546169689838458
20	lexicality	37	0.0712590889758985	0.012859428181651034
20	lexicality	38	0.0738478058067612	0.008072916459982399
20	lexicality	39	0.07989028008319776	0.006902783010106384
20	lexicality	40	0.1068302330814963	0.01785463038614013
20	lexicality	41	0.05601068133239828	0.009855229032731366
20	lexicality	42	0.0847054552353198	0.006482982947218385
20	lexicality	43	0.07658800615378081	0.009070405552741245
20	lexicality	44	0.06249565570902571	0.010755045592140161
20	lexicality	45	0.07632518347495676	0.011016906405663912
20	lexicality	46	0.07513533981960097	0.008130666342878096
20	lexicality	47	0.09361947572350537	0.008185969786584424
20	lexicality	48	0.08874406568285809	0.009447495857856758
20	lexicality	49	0.08440884609988553	0.009599887524216671
20	lexicality	50	0.0660306348730042	0.006882701988351475
20	lexicality	51	0.05985314571949041	0.006575158179945445
20	lexicality	52	0.09057179015337247	0.006745896646272481
20	lexicality	53	0.0740924143732099	0.007423775042611852
20	lexicality	54	0.06996345159288397	0.003639452642204999
20	lexicality	55	0.07694382293353175	0.009660808944856464
