seed	epoch	comp_n	comp_target_cos_mean	comp_target_rank_median	comp_top1	comp_top5	comp_margin_mean	comp_c_ltm_mean_aux	homo_n	homo_top1_strict	homo_top5	homo_class_aware_top1_aux	shift_cos_mean	shift_cos_median	shift_l2_mean	shift_mse_mean	norm_shat_mean	norm_glove_mean	ckpt_path	ckpt_sha256	ckpt_training_commit	eval_git_commit	lexicon_file_sha256	ordered_bank_sha256	decoding_cap	ltm_encoder_mode	ckpt_seed	ckpt_total_epochs_trained	glove_present	n_glove_found	n_glove_fallback	naming_glove_exact	naming_glove_wer	naming_glove_edit_mean	naming_glove_eos_rate	naming_shat_exact	naming_shat_wer	naming_shat_edit_mean	naming_shat_eos_rate	comp_top1_rank_1-1k	n_rank_1-1k	comp_top1_rank_1k-5k	n_rank_1k-5k	comp_top1_rank_5k-15k	n_rank_5k-15k	comp_top1_rank_15k-end	n_rank_15k-end
19	155	26682	0.30120533825138357	1470.0	0.027096919271418933	0.06123978712240462	-0.24794426923911617	0.5501337774914965	2889	0.021460713049498096	0.04603669089650398	0.04880581516095535	0.29736119508743286	0.29799047112464905	6.587927341461182	0.14905090630054474	3.7315022945404053	6.530660629272461	/Users/louishayot/MVA/ENS-LSCP/Yair-Lichtheim3/lichtheim3/archives/fulllexicon_93a577f/extracted/fulllexicon_final_bundle_93a577f/selected_checkpoints/seed_19_epoch_0155.pt	7d05f9c2ad5a53e705f7d55ccde2581754918938d8ca888da35c0a859666478e	93a577fd9822955fa272ee733fa7e2acf81f1333	3d0ce67d910020875bb994b13403049d4d223dda	ae80918165e16b8cbdb58e16d0c9d1fff291773abffd7c0d786e6746024a6a66	0cb1c6172a7c2aea8a503549ffdf32543da820e1c505e0885f3999d6e50f7fa1	10	unigru_last_hidden	19	155	True	29571	0	0.0	1.0	6.337830983057725	0.9384532142977917	0.9849176558114369	0.015082344188563135	0.03378309830577255	0.9997294646782321	0.28102189781021897	822	0.09419063733784545	3546	0.015647703140717558	8947	0.0013465998354155757	13367
20	130	26682	0.2970719307647518	1573.0	0.02357394498163556	0.054418709242185746	-0.25239908820653856	0.550323270408166	2889	0.020768431983385256	0.04395984769816545	0.04776739356178609	0.2936294972896576	0.29438620805740356	6.611663818359375	0.1501530408859253	3.787142038345337	6.530660629272461	/Users/louishayot/MVA/ENS-LSCP/Yair-Lichtheim3/lichtheim3/archives/fulllexicon_93a577f/extracted/fulllexicon_final_bundle_93a577f/selected_checkpoints/seed_20_epoch_0130.pt	b44548b6916ea89c6f099402b78031063445e572932acee8dd7558a73dfc6cfb	93a577fd9822955fa272ee733fa7e2acf81f1333	3d0ce67d910020875bb994b13403049d4d223dda	ae80918165e16b8cbdb58e16d0c9d1fff291773abffd7c0d786e6746024a6a66	0cb1c6172a7c2aea8a503549ffdf32543da820e1c505e0885f3999d6e50f7fa1	10	unigru_last_hidden	20	130	True	29571	0	0.0	1.0	6.236718406546955	0.9497480639816036	0.9883669811639783	0.011633018836021747	0.025836123228839065	0.999864732339116	0.24330900243309003	822	0.0823463056965595	3546	0.013300547669609926	8947	0.0013465998354155757	13367
21	145	26682	0.2981457408913769	1518.5	0.025635259725657746	0.05917847237838243	-0.251607263738735	0.5507098064870904	2889	0.020422291450328832	0.04845967462789893	0.04776739356178609	0.29438042640686035	0.2942907214164734	6.611325263977051	0.15034347772598267	3.7379913330078125	6.530660629272461	/Users/louishayot/MVA/ENS-LSCP/Yair-Lichtheim3/lichtheim3/archives/fulllexicon_93a577f/extracted/fulllexicon_final_bundle_93a577f/selected_checkpoints/seed_21_epoch_0145.pt	ab58092e7c2bfac42ab977352e6d5d6416ca605b71a3eacb777300060b30f5cf	93a577fd9822955fa272ee733fa7e2acf81f1333	3d0ce67d910020875bb994b13403049d4d223dda	ae80918165e16b8cbdb58e16d0c9d1fff291773abffd7c0d786e6746024a6a66	0cb1c6172a7c2aea8a503549ffdf32543da820e1c505e0885f3999d6e50f7fa1	10	unigru_last_hidden	21	145	True	29571	0	0.0	1.0	6.309154238950323	0.9499847823881505	0.9864394169963816	0.013560583003618398	0.028609110276960534	0.999830915423895	0.2542579075425791	822	0.08911449520586577	3546	0.015200625908125629	8947	0.0017206553452532355	13367
22	140	26682	0.2967288897575825	1553.5	0.02582265197511431	0.057754291282512554	-0.2513121061457632	0.5489444304038431	2889	0.021806853582554516	0.04880581516095535	0.05053651782623745	0.2932022213935852	0.29440346360206604	6.624819278717041	0.15088607370853424	3.780674934387207	6.530660629272461	/Users/louishayot/MVA/ENS-LSCP/Yair-Lichtheim3/lichtheim3/archives/fulllexicon_93a577f/extracted/fulllexicon_final_bundle_93a577f/selected_checkpoints/seed_22_epoch_0140.pt	a15846cbf3c7df88ed289512bbb20cbefd2121d0deec1b39f363932a743da595	93a577fd9822955fa272ee733fa7e2acf81f1333	3d0ce67d910020875bb994b13403049d4d223dda	ae80918165e16b8cbdb58e16d0c9d1fff291773abffd7c0d786e6746024a6a66	0cb1c6172a7c2aea8a503549ffdf32543da820e1c505e0885f3999d6e50f7fa1	10	unigru_last_hidden	22	140	True	29571	0	0.0	1.0	6.337323729329411	0.947549964492239	0.98944912245105	0.01055087754895001	0.022860234689391634	0.999797098508674	0.2542579075425791	822	0.08939650310208686	3546	0.015088856599977647	8947	0.0020947108550908953	13367
