state_id	convention	stratum	alpha	source	denominator	exact_count	exact_proportion	WRONG_TO_CORRECT	CORRECT_TO_WRONG	previous_S1_rescues	previous_S1_rescues_recovered	recovery_fraction	new_regressions
W3_REP	freear	NATIVE_LTM_WRONG	1	directional_dose	3193	2374	0.7435014093	2374	0	3193	2374	0.7435014093	0
W3_REP	freear	NATIVE_LTM_WRONG		immutable_S1	3193	3193	1						
W3_REP	freear	NATIVE_LTM_WRONG		immutable_S3	3193	382	0.1196367053						
W3_REP	freear	NEAR_COLLINEAR_CASES	0	immutable_S0	0	0		0	0				0
W3_REP	freear	NEAR_COLLINEAR_CASES	0.25	directional_dose	0	0		0	0	0	0		0
W3_REP	freear	NEAR_COLLINEAR_CASES	0.5	directional_dose	0	0		0	0	0	0		0
W3_REP	freear	NEAR_COLLINEAR_CASES	0.75	directional_dose	0	0		0	0	0	0		0
W3_REP	freear	NEAR_COLLINEAR_CASES	1	directional_dose	0	0		0	0	0	0		0
W3_REP	freear	NEAR_COLLINEAR_CASES		immutable_S1	0	0							
W3_REP	freear	NEAR_COLLINEAR_CASES		immutable_S3	0	0							
W3_REP	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0	immutable_S0	1590	1556	0.9786163522	0	0				0
W3_REP	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0.25	directional_dose	1590	1269	0.7981132075	10	297	34	10	0.2941176471	297
W3_REP	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0.5	directional_dose	1590	842	0.5295597484	11	725	34	11	0.3235294118	725
W3_REP	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0.75	directional_dose	1590	931	0.5855345912	18	643	34	18	0.5294117647	643
W3_REP	freear	NONCANONICAL_HOMOPHONE_MEMBERS	1	directional_dose	1590	1375	0.8647798742	31	212	34	31	0.9117647059	212
W3_REP	freear	NONCANONICAL_HOMOPHONE_MEMBERS		immutable_S1	1590	1590	1						
W3_REP	freear	NONCANONICAL_HOMOPHONE_MEMBERS		immutable_S3	1590	1486	0.934591195						
W3_REP	freear	PREV_S1_RESCUES	0	immutable_S0	3193	0	0	0	0				0
W3_REP	freear	PREV_S1_RESCUES	0.25	directional_dose	3193	749	0.2345756342	749	0	3193	749	0.2345756342	0
W3_REP	freear	PREV_S1_RESCUES	0.5	directional_dose	3193	576	0.1803946132	576	0	3193	576	0.1803946132	0
W3_REP	freear	PREV_S1_RESCUES	0.75	directional_dose	3193	916	0.2868775446	916	0	3193	916	0.2868775446	0
W3_REP	freear	PREV_S1_RESCUES	1	directional_dose	3193	2374	0.7435014093	2374	0	3193	2374	0.7435014093	0
W3_REP	freear	PREV_S1_RESCUES		immutable_S1	3193	3193	1						
W3_REP	freear	PREV_S1_RESCUES		immutable_S3	3193	382	0.1196367053						
W3_REP	canonical	ALL_REPETITION_ITEMS	0	immutable_S0	29571	26378	0.8920225897	0	0				0
W3_REP	canonical	ALL_REPETITION_ITEMS	0.25	directional_dose	29571	20441	0.691251564	749	6686	3193	749	0.2345756342	6686
W3_REP	canonical	ALL_REPETITION_ITEMS	0.5	directional_dose	29571	13052	0.4413783775	576	13902	3193	576	0.1803946132	13902
W3_REP	canonical	ALL_REPETITION_ITEMS	0.75	directional_dose	29571	14398	0.4868959454	916	12896	3193	916	0.2868775446	12896
W3_REP	canonical	ALL_REPETITION_ITEMS	1	directional_dose	29571	24112	0.8153934598	2374	4640	3193	2374	0.7435014093	4640
W3_REP	canonical	ALL_REPETITION_ITEMS		immutable_S1	29571	29571	1						
W3_REP	canonical	ALL_REPETITION_ITEMS		immutable_S3	29571	24650	0.8335869602						
W3_REP	canonical	C_CORRECT_AND_NATIVE_LTM_WRONG	0	immutable_S0	3159	0	0	0	0				0
W3_REP	canonical	C_CORRECT_AND_NATIVE_LTM_WRONG	0.25	directional_dose	3159	739	0.2339347895	739	0	3159	739	0.2339347895	0
W3_REP	canonical	C_CORRECT_AND_NATIVE_LTM_WRONG	0.5	directional_dose	3159	565	0.1788540677	565	0	3159	565	0.1788540677	0
W3_REP	canonical	C_CORRECT_AND_NATIVE_LTM_WRONG	0.75	directional_dose	3159	898	0.2842671732	898	0	3159	898	0.2842671732	0
W3_REP	canonical	C_CORRECT_AND_NATIVE_LTM_WRONG	1	directional_dose	3159	2343	0.7416904084	2343	0	3159	2343	0.7416904084	0
W3_REP	canonical	C_CORRECT_AND_NATIVE_LTM_WRONG		immutable_S1	3159	3159	1						
W3_REP	canonical	C_CORRECT_AND_NATIVE_LTM_WRONG		immutable_S3	3159	375	0.118708452						
W3_REP	canonical	C_POPULATION	0	immutable_S0	27981	24822	0.887101962	0	0				0
W3_REP	canonical	C_POPULATION	0.25	directional_dose	27981	19172	0.6851792288	739	6389	3159	739	0.2339347895	6389
W3_REP	canonical	C_POPULATION	0.5	directional_dose	27981	12210	0.4363675351	565	13177	3159	565	0.1788540677	13177
W3_REP	canonical	C_POPULATION	0.75	directional_dose	27981	13467	0.481290876	898	12253	3159	898	0.2842671732	12253
W3_REP	canonical	C_POPULATION	1	directional_dose	27981	22737	0.8125871127	2343	4428	3159	2343	0.7416904084	4428
W3_REP	canonical	C_POPULATION		immutable_S1	27981	27981	1						
W3_REP	canonical	C_POPULATION		immutable_S3	27981	23164	0.8278474679						
W3_REP	canonical	NATIVE_LTM_WRONG	0	immutable_S0	3193	0	0	0	0				0
W3_REP	canonical	NATIVE_LTM_WRONG	0.25	directional_dose	3193	749	0.2345756342	749	0	3193	749	0.2345756342	0
W3_REP	canonical	NATIVE_LTM_WRONG	0.5	directional_dose	3193	576	0.1803946132	576	0	3193	576	0.1803946132	0
W3_REP	canonical	NATIVE_LTM_WRONG	0.75	directional_dose	3193	916	0.2868775446	916	0	3193	916	0.2868775446	0
W3_REP	canonical	NATIVE_LTM_WRONG	1	directional_dose	3193	2374	0.7435014093	2374	0	3193	2374	0.7435014093	0
W3_REP	canonical	NATIVE_LTM_WRONG		immutable_S1	3193	3193	1						
W3_REP	canonical	NATIVE_LTM_WRONG		immutable_S3	3193	382	0.1196367053						
W3_REP	canonical	NEAR_COLLINEAR_CASES	0	immutable_S0	0	0		0	0				0
W3_REP	canonical	NEAR_COLLINEAR_CASES	0.25	directional_dose	0	0		0	0	0	0		0
W3_REP	canonical	NEAR_COLLINEAR_CASES	0.5	directional_dose	0	0		0	0	0	0		0
W3_REP	canonical	NEAR_COLLINEAR_CASES	0.75	directional_dose	0	0		0	0	0	0		0
W3_REP	canonical	NEAR_COLLINEAR_CASES	1	directional_dose	0	0		0	0	0	0		0
W3_REP	canonical	NEAR_COLLINEAR_CASES		immutable_S1	0	0							
W3_REP	canonical	NEAR_COLLINEAR_CASES		immutable_S3	0	0							
W3_REP	canonical	NONCANONICAL_HOMOPHONE_MEMBERS	0	immutable_S0	1590	1556	0.9786163522	0	0				0
W3_REP	canonical	NONCANONICAL_HOMOPHONE_MEMBERS	0.25	directional_dose	1590	1269	0.7981132075	10	297	34	10	0.2941176471	297
W3_REP	canonical	NONCANONICAL_HOMOPHONE_MEMBERS	0.5	directional_dose	1590	842	0.5295597484	11	725	34	11	0.3235294118	725
W3_REP	canonical	NONCANONICAL_HOMOPHONE_MEMBERS	0.75	directional_dose	1590	931	0.5855345912	18	643	34	18	0.5294117647	643
W3_REP	canonical	NONCANONICAL_HOMOPHONE_MEMBERS	1	directional_dose	1590	1375	0.8647798742	31	212	34	31	0.9117647059	212
W3_REP	canonical	NONCANONICAL_HOMOPHONE_MEMBERS		immutable_S1	1590	1590	1						
W3_REP	canonical	NONCANONICAL_HOMOPHONE_MEMBERS		immutable_S3	1590	1486	0.934591195						
W3_REP	canonical	PREV_S1_RESCUES	0	immutable_S0	3193	0	0	0	0				0
W3_REP	canonical	PREV_S1_RESCUES	0.25	directional_dose	3193	749	0.2345756342	749	0	3193	749	0.2345756342	0
W3_REP	canonical	PREV_S1_RESCUES	0.5	directional_dose	3193	576	0.1803946132	576	0	3193	576	0.1803946132	0
W3_REP	canonical	PREV_S1_RESCUES	0.75	directional_dose	3193	916	0.2868775446	916	0	3193	916	0.2868775446	0
W3_REP	canonical	PREV_S1_RESCUES	1	directional_dose	3193	2374	0.7435014093	2374	0	3193	2374	0.7435014093	0
W3_REP	canonical	PREV_S1_RESCUES		immutable_S1	3193	3193	1						
W3_REP	canonical	PREV_S1_RESCUES		immutable_S3	3193	382	0.1196367053						
W4_SRC	freear	ALL_REPETITION_ITEMS	0	immutable_S0	29571	25924	0.8766697102	0	0				0
W4_SRC	freear	ALL_REPETITION_ITEMS	0.25	directional_dose	29571	18718	0.6329850191	810	8016	3642	808	0.221856123	8016
W4_SRC	freear	ALL_REPETITION_ITEMS	0.5	directional_dose	29571	11034	0.3731358425	537	15427	3642	536	0.1471718836	15427
W4_SRC	freear	ALL_REPETITION_ITEMS	0.75	directional_dose	29571	12161	0.411247506	794	14557	3642	794	0.2180120813	14557
W4_SRC	freear	ALL_REPETITION_ITEMS	1	directional_dose	29571	22949	0.7760643874	2612	5587	3642	2612	0.717188358	5587
W4_SRC	freear	ALL_REPETITION_ITEMS		immutable_S1	29571	29520	0.9982753373						
W4_SRC	freear	ALL_REPETITION_ITEMS		immutable_S3	29571	23867	0.8071083156						
W4_SRC	freear	C_CORRECT_AND_NATIVE_LTM_WRONG	0	immutable_S0	3609	0	0	0	0				0
W4_SRC	freear	C_CORRECT_AND_NATIVE_LTM_WRONG	0.25	directional_dose	3609	802	0.2222222222	802	0	3609	802	0.2222222222	0
W4_SRC	freear	C_CORRECT_AND_NATIVE_LTM_WRONG	0.5	directional_dose	3609	531	0.1471321696	531	0	3609	531	0.1471321696	0
W4_SRC	freear	C_CORRECT_AND_NATIVE_LTM_WRONG	0.75	directional_dose	3609	786	0.2177888612	786	0	3609	786	0.2177888612	0
W4_SRC	freear	C_CORRECT_AND_NATIVE_LTM_WRONG	1	directional_dose	3609	2586	0.7165419784	2586	0	3609	2586	0.7165419784	0
W4_SRC	freear	C_CORRECT_AND_NATIVE_LTM_WRONG		immutable_S1	3609	3609	1						
W4_SRC	freear	C_CORRECT_AND_NATIVE_LTM_WRONG		immutable_S3	3609	479	0.1327237462						
W4_SRC	freear	C_POPULATION	0	immutable_S0	27981	24367	0.8708409278	0	0				0
W4_SRC	freear	C_POPULATION	0.25	directional_dose	27981	17562	0.6276401844	804	7609	3609	802	0.2222222222	7609
W4_SRC	freear	C_POPULATION	0.5	directional_dose	27981	10253	0.3664272185	532	14646	3609	531	0.1471321696	14646
W4_SRC	freear	C_POPULATION	0.75	directional_dose	27981	11327	0.4048104071	786	13826	3609	786	0.2177888612	13826
W4_SRC	freear	C_POPULATION	1	directional_dose	27981	21592	0.771666488	2586	5361	3609	2586	0.7165419784	5361
W4_SRC	freear	C_POPULATION		immutable_S1	27981	27939	0.9984989815						
W4_SRC	freear	C_POPULATION		immutable_S3	27981	22384	0.7999714092						
W4_SRC	freear	NATIVE_LTM_WRONG	0	immutable_S0	3647	0	0	0	0				0
W4_SRC	freear	NATIVE_LTM_WRONG	0.25	directional_dose	3647	810	0.2221003565	810	0	3642	808	0.221856123	0
W4_SRC	freear	NATIVE_LTM_WRONG	0.5	directional_dose	3647	537	0.1472443104	537	0	3642	536	0.1471718836	0
W4_SRC	freear	NATIVE_LTM_WRONG	0.75	directional_dose	3647	794	0.2177131889	794	0	3642	794	0.2180120813	0
W4_SRC	freear	NATIVE_LTM_WRONG	1	directional_dose	3647	2612	0.7162051001	2612	0	3642	2612	0.717188358	0
W4_SRC	freear	NATIVE_LTM_WRONG		immutable_S1	3647	3642	0.9986290101						
W4_SRC	freear	NATIVE_LTM_WRONG		immutable_S3	3647	488	0.1338086098						
W4_SRC	freear	NEAR_COLLINEAR_CASES	0	immutable_S0	0	0		0	0				0
W4_SRC	freear	NEAR_COLLINEAR_CASES	0.25	directional_dose	0	0		0	0	0	0		0
W4_SRC	freear	NEAR_COLLINEAR_CASES	0.5	directional_dose	0	0		0	0	0	0		0
W4_SRC	freear	NEAR_COLLINEAR_CASES	0.75	directional_dose	0	0		0	0	0	0		0
W4_SRC	freear	NEAR_COLLINEAR_CASES	1	directional_dose	0	0		0	0	0	0		0
W4_SRC	freear	NEAR_COLLINEAR_CASES		immutable_S1	0	0							
W4_SRC	freear	NEAR_COLLINEAR_CASES		immutable_S3	0	0							
W4_SRC	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0	immutable_S0	1590	1557	0.979245283	0	0				0
W4_SRC	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0.25	directional_dose	1590	1156	0.7270440252	6	407	33	6	0.1818181818	407
W4_SRC	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0.5	directional_dose	1590	781	0.4911949686	5	781	33	5	0.1515151515	781
W4_SRC	freear	NONCANONICAL_HOMOPHONE_MEMBERS	0.75	directional_dose	1590	834	0.5245283019	8	731	33	8	0.2424242424	731
W4_SRC	freear	NONCANONICAL_HOMOPHONE_MEMBERS	1	directional_dose	1590	1357	0.8534591195	26	226	33	26	0.7878787879	226
W4_SRC	freear	NONCANONICAL_HOMOPHONE_MEMBERS		immutable_S1	1590	1581	0.9943396226						
W4_SRC	freear	NONCANONICAL_HOMOPHONE_MEMBERS		immutable_S3	1590	1483	0.9327044025						
W4_SRC	freear	PREV_S1_RESCUES	0	immutable_S0	3642	0	0	0	0				0
W4_SRC	freear	PREV_S1_RESCUES	0.25	directional_dose	3642	808	0.221856123	808	0	3642	808	0.221856123	0
W4_SRC	freear	PREV_S1_RESCUES	0.5	directional_dose	3642	536	0.1471718836	536	0	3642	536	0.1471718836	0
W4_SRC	freear	PREV_S1_RESCUES	0.75	directional_dose	3642	794	0.2180120813	794	0	3642	794	0.2180120813	0
W4_SRC	freear	PREV_S1_RESCUES	1	directional_dose	3642	2612	0.717188358	2612	0	3642	2612	0.717188358	0
W4_SRC	freear	PREV_S1_RESCUES		immutable_S1	3642	3642	1						
